category,title,content,news_category,author,publication_date,word_count,source_age,readability_index,article_id
Business,,,,Wilbur Pouros,2025-01-20T19:17:09.327Z,3754,5,34.01588752726093,VSxkxUSruV
Technology,,,,Herman D'Amore,2024-09-21T16:35:32.805Z,1268,1,46.36770779732615,Vwrru3hXqC
Health,,,,Shaun Gerhold II,2025-01-02T16:19:41.834Z,4477,3,19.50226780306548,K1mRpt2eGt
Environment,,,,Dr. Lillie Pfannerstill,2024-07-30T05:29:48.191Z,1574,4,86.6382800473366,uvKZJUooUu
Science,,,,Freddie Schiller,2024-10-16T17:11:33.060Z,2928,4,97.4679387868382,7RK4tgYnGh
Sports,,,,Clifford Skiles-Prohaska,2024-12-01T13:49:12.042Z,422,2,43.16787419072352,GfWn2LFr5E
Education,,,,Andy Mosciski,2024-11-08T15:04:28.387Z,2659,2,34.81189023796469,PII1v0QF2b
Entertainment,,,,Yolanda Cassin,2024-06-30T02:01:33.701Z,489,1,36.15144263068214,cKXF4vjouI
Travel,,,,Fredrick Olson,2024-03-25T03:37:38.893Z,268,3,50.039654101245105,XKxx7RqKSr
Crime,,,,Inez Rice,2024-11-23T04:54:13.809Z,1577,1,67.33168425015174,V0CftKNcEO
Weather,,,,Mr. Gilbert Block,2024-05-26T06:24:43.072Z,1105,1,87.7730125579983,gDpFRjIMdv
Arts_Culture,,,,Dr. Donnie Keebler,2024-05-27T06:42:34.518Z,2565,5,57.55158169125207,kOkCg6s8gX
Food_Drink,,,,Cecil Little II,2024-11-12T10:54:32.549Z,1209,4,22.42640275042504,q7dLZTpUQd
Fashion,,,,Mrs. Melody Adams MD,2025-01-27T15:48:05.560Z,1962,4,42.43574612098746,WOyF6o71Pg
Real_Estate,,,,Bryant Lesch,2024-04-27T21:53:45.417Z,1849,2,33.05340980505571,LwWbbJPA4e
Investigative,,,,Andres Kreiger,2025-01-02T18:44:29.823Z,1005,2,75.10683084931225,hYxvpQSBRA
Opinion,,,,Bennie Wilkinson,2024-05-23T11:34:27.911Z,505,1,61.138808405492455,HAQVoeNtbO
Local_News,,,,Dora VonRueden,2024-08-18T11:44:18.140Z,4717,1,22.493437878089026,tyxg8PeGnM
World_News,,,,Enrique Ryan,2024-12-10T23:45:43.285Z,1544,5,85.90661438833922,JSfLo1bgRT
Politics,,,,Abraham Mosciski-Fadel PhD,2024-11-23T08:52:09.248Z,2810,3,12.699584886664525,L7KrdSROki
Business,,,,Dawn Heathcote-Gerlach,2024-11-22T14:38:45.529Z,3324,1,71.00645526801236,jKSnPvmgPw
Technology,,,,Amy Rath,2025-01-27T05:13:59.940Z,4344,3,87.28003780869767,JQ3gMiizHP
Health,,,,Henrietta Jaskolski,2024-04-14T03:10:35.197Z,4239,1,29.380782182328403,3aPf7gqaMn
Environment,,,,Ms. Gloria Denesik,2025-02-20T20:18:27.408Z,2007,2,88.79570283833891,DRAuCiBnLc
Science,,,,Gerald Hyatt,2024-04-08T16:18:08.315Z,2170,2,32.013282898813486,YljXU8fYlu
Sports,,,,Ashley Rath,2024-12-23T11:08:37.070Z,1026,5,89.35507224150933,huPrGfJERQ
Education,,,,Amanda Skiles,2024-07-14T18:09:32.332Z,3903,2,72.04000631137751,TPtNu5dsQF
Entertainment,,,,Debra Metz,2024-07-14T06:42:12.234Z,4662,2,70.74100356712006,Zxu5kyM6M8
Travel,,,,Rachael Will,2024-03-11T18:43:34.004Z,1140,1,98.99882022081874,wLnTRm6mvK
Crime,,,,Carmen Walter,2024-03-02T07:58:30.011Z,774,1,10.77257891651243,BArrz7zTN7
Weather,,,,Loretta Bauch PhD,2024-07-24T09:23:06.159Z,3489,1,79.0523731240537,LODRmg51qG
Arts_Culture,,,,Maurice Green,2024-10-16T10:37:45.868Z,433,2,18.179236573167145,9d3U2QqJQW
Food_Drink,,,,Jessica Yundt,2024-08-04T14:06:43.190Z,608,2,94.20681410166435,rTWzrr8SzV
Fashion,,,,Kurt Stoltenberg,2024-10-03T21:18:40.063Z,2672,2,2.6016213335096836,3NrGnfh7zQ
Real_Estate,,,,Carolyn Ziemann,2024-04-05T15:26:02.675Z,4673,4,68.06867481279187,uCCdOsPEii
Investigative,,,,Stephanie Wolf,2025-02-21T05:46:14.125Z,2732,4,33.4660408901982,lM3bZlEfa6
Opinion,,,,Ronald Waters,2024-03-05T00:04:47.210Z,4400,2,97.05467605614103,AF3PDPrWVj
Local_News,,,,Marcos Jacobs MD,2025-01-28T10:51:03.686Z,2967,5,68.80576737271622,WTJWJ7Jv57
World_News,,,,Leo Moen Jr.,2024-04-03T00:31:35.296Z,3046,5,58.727112216642126,hbTdeZJ1c4
Politics,,,,Stewart Bruen,2024-02-27T10:09:29.910Z,2026,2,4.238565997686237,VwgqtwyVdG
Business,,,,Erma Bins Sr.,2024-04-15T11:05:25.124Z,700,5,55.42965409345925,IJGmlV7nT8
Technology,,,,Charlene Little,2024-12-25T08:58:49.506Z,3945,4,60.98557904944755,b8DUJP8bIF
Health,,,,Lula Bashirian V,2024-12-07T20:04:34.379Z,1529,4,28.160390047356486,aHSdp2e08S
Environment,,,,Kara Gleason,2024-11-01T05:51:33.165Z,231,2,6.073355151340365,3IcrtMPOuw
Science,,,,Christie Schinner,2024-08-01T16:55:22.469Z,477,3,66.32883328292519,87JDnf1y3O
Sports,,,,Emanuel Stehr,2024-10-14T07:01:57.766Z,2285,3,62.77728600241244,CmdP4ZaDj8
Education,,,,Amelia Carter-Daniel,2025-01-02T01:16:48.128Z,3450,4,98.57156712771393,8uCyKeImkl
Entertainment,,,,Dana Kutch,2024-05-21T05:28:55.292Z,3189,1,31.927381293149665,YfkvpYzKvq
Travel,,,,Dr. Leonard Kuhic,2024-05-09T17:00:59.368Z,3801,5,19.36382475704886,KLhgNf7djd
Crime,,,,Wendell Reilly,2024-03-01T15:10:34.652Z,873,3,86.5445004249923,AVnoEUBTFM
Weather,,,,Pat Pfeffer,2024-09-10T18:24:06.723Z,456,3,40.409135181223974,ZWuf0CHbY2
Arts_Culture,,,,Glenda Hagenes,2025-02-06T01:21:20.917Z,4766,1,64.72373989271,cCADIdd5Sd
Food_Drink,,,,Joshua Mertz II,2024-08-14T22:48:20.190Z,4174,3,13.40423935977742,6h4txnm51r
Fashion,,,,Miguel West,2024-07-03T02:49:05.040Z,3794,2,75.58414734434336,a2gxco6FtU
Real_Estate,,,,Josefina Farrell,2025-01-24T02:35:25.903Z,1631,1,47.985880305059254,VtojCfeYrC
Investigative,,,,Alma Baumbach,2024-11-06T20:11:08.284Z,4418,3,52.22281646588817,gtTHFkGrFr
Opinion,,,,Tasha Johns-Willms,2024-05-23T00:47:28.909Z,2270,5,18.960856122430414,RixJC7lmxv
Local_News,,,,Alyssa Walker,2024-10-22T14:54:34.488Z,4912,1,69.80622964422219,VoHdrpLQ52
World_News,,,,Marsha McDermott,2024-08-20T19:21:16.451Z,1666,5,43.00316113908775,ZTC21C2MQk
Politics,,,,Jackie White,2025-01-17T00:03:04.486Z,4362,1,47.629589500138536,yYE1mUqrxn
Business,,,,Dawn Parisian,2024-12-02T15:30:28.193Z,1858,1,65.13119539362378,obF2IWbzhH
Technology,,,,Arthur Bayer-VonRueden,2024-12-04T12:24:21.830Z,193,4,55.845573524944484,qDAz2aKT9X
Health,,,,Ada Goyette,2024-07-27T07:14:29.766Z,3765,3,57.10154655389488,WAli7esFIn
Environment,,,,Ken Feil IV,2024-05-22T02:09:38.682Z,1847,2,54.40785235352814,OxxaVveHWK
Science,,,,Bradley O'Conner,2024-11-04T11:09:54.213Z,2551,4,83.20413064979948,8hZKD74KYY
Sports,,,,Gordon Kessler III,2025-01-10T03:51:54.025Z,3690,5,44.78732651658356,nr46ONqoUU
Education,,,,Lee Crist,2024-08-10T17:08:55.184Z,1427,2,74.2767815834377,6jNSWdFeus
Entertainment,,,,Miss Virginia Bailey,2024-03-05T16:29:12.025Z,2306,4,68.24116487498395,DRgP9tEgrA
Travel,,,,Felicia Considine,2025-01-22T02:10:31.300Z,3135,3,97.66870185080916,VbYqjC5AhW
Crime,,,,Derrick Hansen,2024-04-01T23:53:03.849Z,1312,3,9.622984905960038,H4pkMR5mw9
Weather,,,,George Kovacek III,2024-08-29T07:27:36.117Z,4922,3,56.094223311170936,LLPyozHIt2
Arts_Culture,,,,Ana Kunde V,2025-01-24T11:05:41.175Z,3222,5,34.64176496840082,0QP6dGWXCW
Food_Drink,,,,Miss Minnie Deckow,2024-10-10T13:14:41.962Z,4582,4,40.383930903160945,FJtKARcCwR
Fashion,,,,Jamie Volkman,2024-05-09T11:32:26.342Z,3772,5,93.24039511219598,aU8ceUVAYC
Real_Estate,,,,Mr. Travis Rolfson,2024-04-12T09:35:41.469Z,4966,3,53.54992578923702,EKRL6d219O
Investigative,,,,Leroy O'Reilly,2024-06-12T09:05:45.998Z,2240,2,24.293457782594487,6AQwz5CkG2
Opinion,,,,Owen Treutel,2024-11-02T10:53:15.033Z,598,5,16.21108019631356,2e8uRFkkiL
Local_News,,,,Edith Schroeder,2024-03-24T22:45:06.493Z,454,5,30.527731662616134,FxaamkT3hU
World_News,,,,Nathan Sipes Sr.,2024-03-15T18:39:49.522Z,117,5,61.610401273937896,szzm47M2M7
Politics,,,,Miss Ebony Fahey,2024-11-26T09:29:38.653Z,3809,5,43.02382309199311,O2BI1AUuVC
Business,,,,Isaac Collins,2024-12-13T15:59:39.372Z,1347,4,2.608563787303865,63XSVYyvo0
Technology,,,,Floyd Carter,2024-05-09T17:57:41.752Z,728,5,93.71998530533165,8DgL6HhdVw
Health,,,,Cary Schmeler,2024-10-30T08:57:46.365Z,789,4,95.94826817978173,h0jvWe1ghC
Environment,,,,Spencer Gusikowski,2024-11-10T04:21:45.334Z,4806,3,90.70463253860362,rWGqm38IMf
Science,,,,Hilda Ondricka-Tillman,2024-12-02T13:29:52.159Z,1489,4,58.60059105115943,mTZkD7RVA4
Sports,,,,Estelle Bins,2024-09-25T01:36:02.826Z,3054,4,39.60097607690841,Wv2aBdNKOI
Education,,,,Emmett Johnson,2024-07-04T06:02:48.088Z,3110,4,92.38924485561438,V3mVt9NmEp
Entertainment,,,,Amos Anderson,2024-08-13T01:55:57.771Z,4354,1,34.09677058993839,7hdxsaWsQL
Travel,,,,Marcos Bergstrom,2024-10-06T13:40:40.134Z,582,5,82.09464681195095,Utn1A1rSkC
Crime,,,,Hattie Lind,2025-02-17T07:45:30.843Z,546,3,4.9007579064927995,0vhRLhlRx6
Weather,,,,Lauren Crooks,2024-12-17T11:56:48.622Z,4961,3,49.91523334220983,sAymmv8nb9
Arts_Culture,,,,Terry Nienow,2024-04-19T17:28:00.129Z,4754,2,49.01455786055885,QZPp8N0axR
Food_Drink,,,,Cindy Glover,2024-08-23T19:40:29.562Z,4295,5,73.83559881919064,P74Fn2JgEw
Fashion,,,,Ms. Judith Johns Jr.,2024-04-29T08:19:37.342Z,689,3,8.125444436445832,QWACHYfMpT
Real_Estate,,,,Penny Kuvalis,2024-09-01T17:54:29.520Z,2344,3,28.572290970245376,g9ayYrtQ6U
Investigative,,,,Tammy Hirthe,2024-05-20T03:41:25.993Z,4391,2,30.278935415204614,duP7DEfV4b
Opinion,,,,Alberta Emmerich,2024-07-22T06:30:07.270Z,1412,5,54.03837600816041,V2qUdWedcQ
Local_News,,,,Dr. Lawrence Hauck,2024-12-26T07:40:25.993Z,3436,5,53.54786807182245,rv8M0NSagP
World_News,,,,Ricky Shanahan,2024-11-24T16:22:41.824Z,4621,1,52.39551942003891,ovcIaK8Z6N
Politics,,,,Wanda Price,2024-09-08T08:11:43.928Z,3551,3,55.118897550040856,hvNAi6Cjml
Business,,,,Dr. Ismael Carroll,2024-08-04T02:39:10.895Z,119,5,11.968697126954794,cDY0k3USMY
Technology,,,,Dr. Terrance Dickinson,2025-02-04T06:42:43.679Z,3334,2,61.32691815891303,HSPFZDX7YP
Health,,,,Darren Walker MD,2024-06-15T02:12:36.388Z,288,5,97.50350170163438,lI3PDmbdeo
Environment,,,,Angel Breitenberg,2024-12-12T13:11:57.451Z,3207,4,83.42551761073992,tsJ3RnXk3h
Science,,,,Pat Stiedemann,2024-06-12T12:58:40.220Z,3276,4,27.584918281063437,y8mFLL9rfK
Sports,,,,Wilma Feeney,2024-10-20T14:29:26.761Z,4455,5,77.88027201243676,9mNnBNzyro
Education,,,,Virgil Schuppe,2025-01-31T16:32:05.673Z,607,4,96.17164172511548,23dOYniope
Entertainment,,,,Marshall Deckow,2024-05-23T07:27:08.535Z,4053,4,15.69584977789782,dFmqgDppy3
Travel,,,,Sandra Koepp,2024-03-08T09:27:41.477Z,4156,5,11.946240874705836,tO7evEy5X9
Crime,,,,Sylvia Yost,2025-01-11T13:55:05.128Z,841,2,7.632413398474455,nmRfM3XlTJ
Weather,,,,Matthew Langworth,2024-12-09T17:41:29.919Z,4175,4,25.89507897780277,jGlbcnycDl
Arts_Culture,,,,Salvador Hoeger II,2024-09-04T04:40:50.283Z,3670,5,73.12726564402692,0CrjsWpXxo
Food_Drink,,,,Alton Zemlak,2024-07-25T16:13:57.694Z,1353,2,14.398204208351672,LguCRSYD0o
Fashion,,,,Mr. Sean Rodriguez,2024-04-06T01:22:47.194Z,4229,5,94.10472097457387,2Ed5BqJLJl
Real_Estate,,,,Manuel Dietrich,2024-08-30T21:20:18.262Z,4141,3,20.588827330619097,DnsqkcsCEv
Investigative,,,,Pablo Mertz,2024-04-16T08:06:36.413Z,4573,5,9.827670197701082,JlPLADAX3Q
Opinion,,,,Angel Boyle,2024-06-19T07:47:04.213Z,4563,1,39.44917512079701,rS3maq0p7f
Local_News,,,,Josh Walter,2024-05-28T11:28:47.669Z,3589,3,1.6566766793839633,Cn8XVALDP5
World_News,,,,Dr. Sarah Beier,2025-02-06T01:41:51.226Z,2629,4,81.35843739868142,AWJFHdU1VH
Politics,,,,Robin Mayer,2024-06-03T20:17:06.176Z,3710,5,49.67364534083754,MTSbpZgdND
Business,,,,Marguerite Koch PhD,2024-05-03T03:28:01.589Z,1636,5,12.586697358172387,lBqB9bwV9P
Technology,,,,Elbert Blanda,2024-07-04T16:57:55.198Z,3195,2,7.928835554746911,obikY2W80a
Health,,,,James Schiller,2024-12-16T06:00:13.363Z,2353,4,63.620625825598836,kptLNNHeQA
Environment,,,,Julian White,2024-12-21T01:33:09.309Z,3347,3,82.35493095009588,QsZOvXBtcj
Science,,,,Dr. Terri Ward,2024-08-30T16:37:23.607Z,1113,2,93.02738474449143,Ynya7e9wyU
Sports,,,,Patricia Durgan,2025-01-11T17:52:37.481Z,3423,1,80.01020733057521,BwCNYs9OwW
Education,,,,Rebecca Lakin,2024-02-25T04:40:41.044Z,286,1,33.11665008054115,mlIlwN7Nn2
Entertainment,,,,Preston Reynolds,2025-01-02T22:32:06.894Z,2405,3,51.08012298075482,g6DpnpTvHM
Travel,,,,Mr. Jimmy Bednar,2025-01-02T17:23:45.776Z,1165,1,62.891242623794824,yGeH1zkfKQ
Crime,,,,Maria O'Keefe,2024-12-25T00:50:55.175Z,2235,1,93.81080278824084,DRIWXFhVVr
Weather,,,,Dr. Jorge Mayert Sr.,2024-07-31T05:56:25.637Z,710,4,71.56724954443052,PAwb11VmZZ
Arts_Culture,,,,Dr. Ross Schaden,2025-01-25T14:22:34.949Z,3957,2,70.51575262635015,bTE6nRThxg
Food_Drink,,,,Jackie Willms-Kertzmann,2024-07-24T22:22:26.134Z,4239,2,40.212006632005796,e5C6rsvLwj
Fashion,,,,Dr. Alison Lueilwitz,2024-12-11T20:41:35.365Z,3869,1,3.726768911583349,3ZOpXNxTvD
Real_Estate,,,,Marcella Berge,2024-05-13T23:05:26.660Z,2143,2,20.485059073893353,whwqMTvCv7
Investigative,,,,Keith Zemlak,2024-08-23T03:39:26.211Z,3874,4,23.295824627624825,qEbJueaKHy
Opinion,,,,Dr. Max Thiel DDS,2024-12-13T16:32:54.421Z,3315,1,53.14085474354215,ehpbSlYzAt
Local_News,,,,Dr. Mathew Schoen,2024-06-08T19:52:01.063Z,221,4,20.324696799973026,1aHDnZdut9
World_News,,,,Shannon Nader,2024-03-20T23:06:51.373Z,4178,4,38.89691623067483,0LgnmcKPNy
Politics,,,,Ms. Whitney Conn,2025-02-20T22:14:51.911Z,3928,3,82.11411460139789,fwqDvUY7bO
Business,,,,Henry Nitzsche PhD,2024-02-27T12:57:05.821Z,4168,4,48.19704075320624,bICB89ryy0
Technology,,,,Lonnie Fahey I,2024-03-13T03:10:52.092Z,272,3,3.331299970159307,f9fyU4TtO8
Health,,,,Miss Estelle Pfannerstill,2024-07-28T05:55:16.479Z,1234,4,62.31429414427839,xTJiaCxenF
Environment,,,,Alison Stracke IV,2024-12-03T08:36:42.688Z,4846,4,84.68286351161078,5wg9u6DdVO
Science,,,,Dr. Olga Hackett,2024-11-15T01:21:02.774Z,2095,4,72.76445194566622,TQFSLcaq6W
Sports,,,,Brett Thiel II,2024-11-09T10:39:28.250Z,2732,5,15.62934416020289,3gIquIqxsG
Education,,,,Michael Schulist,2024-10-05T12:11:10.623Z,1580,3,37.23684282368049,76EeNJLsyu
Entertainment,,,,Emily Hermann,2024-05-29T21:37:40.689Z,3106,3,94.04192425473593,TxP1C4EG8x
Travel,,,,Dr. Victor Batz,2024-05-14T07:13:54.987Z,3930,3,97.9445578509476,qQHC6IrAFl
Crime,,,,Dr. Mike Ruecker-Metz,2024-12-14T04:07:29.535Z,4052,1,15.27787770004943,uyDwxIn4X8
Weather,,,,Dianne Fritsch,2024-06-29T15:57:23.761Z,3739,5,40.067906943382695,7drXvCbVQZ
Arts_Culture,,,,Bertha Muller DVM,2025-01-19T03:07:49.917Z,1889,1,10.134379857685417,kY43NwW77H
Food_Drink,,,,Mr. Calvin Greenholt DVM,2024-09-06T14:38:35.152Z,2399,2,90.97919129463844,Ye5KbSc660
Fashion,,,,Cornelius Ledner,2024-09-15T02:58:18.870Z,4452,5,62.64368525729515,tD9583ouSu
Real_Estate,,,,Candice Schumm,2024-07-10T14:34:51.039Z,3548,4,57.08523109136149,5UfzHf8T4E
Investigative,,,,Jesse Greenholt,2025-01-17T14:49:46.701Z,3250,5,90.64008605247363,aGn3tlkhCY
Opinion,,,,Owen Feeney,2024-08-11T12:44:47.256Z,4501,4,88.29049915634096,jFKH9W89VT
Local_News,,,,Amanda Barrows,2024-12-20T13:15:39.018Z,897,4,19.244830414885655,6xJoYqGNlC
World_News,,,,Diana Gorczany-Willms,2024-09-03T16:52:54.452Z,4201,3,24.3787416650448,x4XmRiJwJ7
Politics,,,,Noah Franecki,2024-02-27T22:41:31.491Z,4710,4,17.605196387739852,6Z2nRuGp9H
Business,,,,Kerry Muller,2025-02-19T02:20:21.951Z,3695,3,37.148788418387994,OD4Rcwx1h1
Technology,,,,Kerry Harvey,2024-08-08T04:11:09.370Z,4052,5,78.5274618610274,wuglUkc7d3
Health,,,,Clifford Cronin,2024-12-14T09:42:39.810Z,4652,5,62.26543278899044,MPBNFPp62T
Environment,,,,Betty Ortiz,2024-12-06T19:20:47.724Z,2759,3,97.89400366344489,hrinqSQ0Wn
Science,,,,Kelli McGlynn,2024-07-01T18:07:28.610Z,3644,2,98.26258054259233,KKuCuivayP
Sports,,,,Mrs. Pearl Rogahn,2024-08-31T02:08:31.210Z,2054,5,83.75029187719338,NOoXI24GpC
Education,,,,Jimmy Tremblay,2024-06-29T05:17:04.017Z,3157,5,10.64395831269212,dAcJhOmYud
Entertainment,,,,Pete Jast I,2025-01-25T16:31:15.447Z,4451,1,70.14735454786569,ffRzS5xIZQ
Travel,,,,Pam Bode,2025-02-04T16:14:47.231Z,789,1,67.57443707203493,PYgcqjqgFD
Crime,,,,Dallas Greenholt,2024-05-31T23:19:49.748Z,1183,1,20.077785646775737,0odzwHLdBF
Weather,,,,Dwight Conroy,2024-11-04T05:19:24.181Z,2598,5,18.151554809883237,57v8iREIKY
Arts_Culture,,,,Katrina Reynolds PhD,2024-12-12T07:58:58.780Z,4927,5,58.52957929717377,ZuHeVSOxqM
Food_Drink,,,,Chris Bogisich,2024-09-17T03:35:57.342Z,4794,1,79.57893141848035,91NETkIPPX
Fashion,,,,Shawn Green,2024-04-30T23:48:44.254Z,3466,1,10.187413720181212,WRRmHsZNI7
Real_Estate,,,,Kelly Schultz,2025-02-19T08:57:46.498Z,4816,5,75.4813252997119,spOmmDY48l
Investigative,,,,Mrs. Michelle Gleason Sr.,2024-09-26T14:04:06.720Z,4148,4,15.742813153890893,EURL4OZ51r
Opinion,,,,Lewis Wolf-Grady Sr.,2025-02-07T12:02:53.574Z,4551,3,94.95992332394235,BkfdGQUZCe
Local_News,,,,Cassandra Quitzon,2024-04-18T12:20:27.727Z,896,4,35.38694168324582,mM0yUDWgbz
World_News,,,,Darrel West,2024-05-10T15:49:20.659Z,2732,3,45.09393772901967,RgCxqW7pHD
Politics,,,,Alfonso Beatty,2024-12-21T21:16:28.700Z,2038,3,62.15864223171957,Vrcu35ZQp7
Business,,,,Tyler Reinger,2024-12-09T11:14:14.071Z,3406,3,78.20058347703889,2lKkhho4RM
Technology,,,,Bill Ryan IV,2024-04-25T11:26:36.849Z,3542,1,48.7791639410425,6Pz7oStaZD
Health,,,,Krista Osinski-Beier,2024-12-03T00:00:29.939Z,1171,3,15.83143420307897,PFlYqeshWy
Environment,,,,Willie Cassin,2024-05-29T16:54:18.442Z,4055,1,88.36432280833833,tbqCRyIA21
Science,,,,Bethany Stanton,2024-05-23T02:48:50.969Z,2235,4,19.90568213700317,268I29HX2E
Sports,,,,Patsy Krajcik,2024-11-07T18:31:18.632Z,3313,5,1.3825414252933115,wE0EecjOXm
Education,,,,Agnes Hammes I,2024-06-27T14:18:23.453Z,4316,2,7.468810169491917,GZT53Jrpg5
Entertainment,,,,Helen Lindgren,2024-11-03T19:31:46.872Z,4311,2,84.45162891456857,F1PQFzdwsr
Travel,,,,Jennifer Hauck-Hermiston,2025-02-22T05:08:58.490Z,4681,4,55.34751838888042,lHyENk0wyx
Crime,,,,Joann Mosciski,2024-04-10T08:09:01.316Z,3782,4,13.130751310149208,n2F0Sc8Ogh
Weather,,,,Josephine Franey,2024-10-28T01:41:50.686Z,161,1,44.13178492290899,ulTVdKmlr0
Arts_Culture,,,,Lena Lesch,2024-05-27T22:17:55.538Z,1995,4,38.340020878240466,57H5uUYYFe
Food_Drink,,,,Dr. Arnold Yost,2024-04-02T03:13:35.538Z,738,4,25.96917402325198,4osNZhvQvg
Fashion,,,,Dr. Lynn Bergnaum-Lynch,2024-09-17T20:00:06.128Z,3465,5,75.66757835680619,x0kjzS4Mv8
Real_Estate,,,,Elmer Halvorson,2024-09-22T08:53:48.277Z,4044,1,51.36472345585935,o6Xfg5gLL6
Investigative,,,,Wilfred Fay,2024-07-18T06:12:41.808Z,2671,3,41.072869173716754,O0JsONuqnV
Opinion,,,,Jackie Cartwright,2024-04-15T15:48:50.304Z,4839,5,16.342498568352312,bXIhyIc1Ft
Local_News,,,,Pablo Homenick,2025-01-23T23:27:45.140Z,1631,3,21.74553994485177,PgF2DdlRMs
World_News,,,,Kerry Kassulke,2024-10-11T21:31:03.782Z,3046,4,79.20567133114673,Rd1kFHHBLR
Politics,,,,Curtis Batz,2025-01-07T05:03:00.099Z,476,5,40.71846800390631,dkIRmC5UEl
Business,,,,Jody Wiegand,2024-12-01T19:51:46.751Z,1313,5,90.97016348619945,a8bagwi2gU
Technology,,,,Francis Fay,2024-09-29T21:16:59.710Z,2403,2,44.27943646814674,kNlgYW1tWh
Health,,,,Lillian Runolfsdottir III,2024-09-08T03:30:45.407Z,3604,3,54.42342121899128,CQ9afesiR3
Environment,,,,Dr. Douglas Strosin,2024-03-11T18:45:38.134Z,1607,1,50.47261288785376,auCLRgosaH
Science,,,,Karl Konopelski,2024-11-08T23:09:07.470Z,4564,4,27.824837307212874,iNTIjx1BsV
Sports,,,,Cedric Franecki Sr.,2024-04-26T12:21:23.485Z,2214,5,94.25880630104803,5QTIATmwQ9
Education,,,,Claudia Reynolds II,2024-06-20T00:26:42.619Z,4529,1,10.41829279041849,pEtkLUlB5O
Entertainment,,,,Paul McCullough,2024-08-06T02:32:26.544Z,490,3,73.10092125530355,rhOSLIoDmM
Travel,,,,Jan Blick,2024-08-19T00:54:45.761Z,2348,3,91.74742930731736,15DoKjxP5X
Crime,,,,Dustin Balistreri-Langosh,2024-09-14T01:06:41.700Z,3948,5,50.16086576064117,v1V913hter
Weather,,,,Casey Schuster,2024-04-18T20:16:25.530Z,2010,1,21.561430582543835,uvZbVeXAn5
Arts_Culture,,,,Ida Grimes,2025-01-16T00:12:46.878Z,4533,2,82.08996796025895,3V8t9VMNZN
Food_Drink,,,,Clint Hagenes,2024-10-28T07:04:10.082Z,3806,3,95.61365655763075,Tx6ZnIzaTT
Fashion,,,,Luther Donnelly,2024-06-15T15:27:34.230Z,1911,5,20.43360138637945,0Lvm50Rtyw
Real_Estate,,,,Donnie Olson,2024-11-25T08:27:59.465Z,4038,5,55.574167902581394,CqghhGb7au
Investigative,,,,Alvin Blanda,2024-07-26T10:00:36.637Z,2781,1,81.71974944346584,FaRsJV6Ywh
Opinion,,,,Patrick Senger,2024-04-22T19:42:47.921Z,3375,4,25.790242296643555,DrgMXPW5tK
Local_News,,,,Amanda Wunsch,2024-12-03T18:52:35.835Z,1978,4,53.612890337826684,j2cMmIxsdW
World_News,,,,Cedric Dicki,2024-07-02T02:01:44.248Z,3675,1,81.74743415717967,V0NCOMF0Lp
Politics,,,,Manuel Crist,2025-01-17T00:50:55.417Z,2582,3,4.354118340648711,icAreCWNb4
Business,,,,Krystal Larkin,2024-11-10T17:01:26.096Z,4652,4,86.81751350150444,nzu3GwAXBP
Technology,,,,Ms. Ella Doyle,2024-07-29T02:05:39.360Z,1935,3,71.7208687029779,cIlByHrzpw
Health,,,,Rickey Osinski III,2024-06-24T12:45:37.305Z,869,3,64.38312672730535,6Y3nQEE8Lt
Environment,,,,Dan Auer-Frami,2024-12-18T01:13:31.687Z,1495,5,65.23384488420561,V39ilfQEXH
Science,,,,Carroll Lowe,2024-03-14T05:06:47.682Z,2383,3,53.38728158827871,GKVIq0DxYE
Sports,,,,Sylvia Goodwin,2024-09-14T21:58:10.704Z,2868,4,51.13913077232428,kVVp1gzXRh
Education,,,,Moses Durgan V,2024-12-30T18:22:01.773Z,815,1,53.01957909669727,WiGLFLUjGx
Entertainment,,,,Darnell Boyle,2024-10-28T08:07:43.081Z,1001,2,31.36201497982256,fcobhBHBKZ
Travel,,,,Jessie Simonis-Rutherford,2024-05-14T19:32:22.504Z,4647,1,28.127553007099777,J8o6JK1ao9
Crime,,,,Chelsea Gislason,2025-01-19T14:16:17.475Z,4778,5,66.62331576202996,PkYwb7FilO
Weather,,,,Krystal Wiegand,2025-02-17T11:13:54.373Z,407,4,15.02848242316395,4f8Kp5pvjU
Arts_Culture,,,,Johnny Terry,2024-07-17T00:47:27.317Z,526,5,48.74771367199719,XzslPH4d5z
Food_Drink,,,,Sam Beier,2024-07-31T18:39:35.959Z,1300,3,69.41186612285674,IVDXNjPuh5
Fashion,,,,Troy Dare DVM,2024-07-14T20:31:48.605Z,271,1,70.13222813163884,hlWtG66jcU
Real_Estate,,,,Dean Greenholt-Wisoky II,2024-09-11T10:57:58.598Z,554,5,50.75628130370751,GqPF7Nh0Vz
Investigative,,,,Joy Wuckert,2024-12-24T10:23:51.920Z,174,1,91.22177762468345,Cynz5GGcBc
Opinion,,,,Gerald Harvey,2024-10-05T01:30:40.221Z,3837,5,68.66587541205809,AHgKowNlCY
Local_News,,,,Mr. Freddie Adams,2024-12-04T01:59:38.733Z,4040,1,36.21215046918951,5JGxz2EIji
World_News,,,,Dr. Jackie Mueller DVM,2024-06-09T04:46:42.777Z,2150,3,2.752610345138237,c1jsdW1iJy
