house_id,square_feet,year_built,bedrooms,bathrooms,house_price,city_name,country_name
3413,4355,1968,1,9,4840404.602745548,New David,Saint Pierre and Miquelon
29,8573,1973,6,10,2388044.8938230984,Ikeland,Ghana
2326,3941,1905,1,9,3955280.368111562,North Eulah,Fiji
1181,8066,1930,9,3,3186389.5532209426,Aufderharland,Ethiopia
8590,6231,1966,2,8,132735.44284747913,Port Jarrellton,Turkmenistan
8623,4992,1916,8,7,4313838.568050414,Sydniville,Estonia
2222,6042,1925,9,8,2224301.3096624054,Grand Prairie,Mongolia
3883,1177,1928,9,9,3090108.692389913,East Kurt,Timor-Leste
7345,3857,1969,8,8,830529.1233817115,Georgetown,Martinique
915,9504,2000,6,6,449787.0385181159,Santa Barbara,Georgia
3934,7361,1982,9,5,848183.5670769215,Kautzerstad,Cote d'Ivoire
2993,1679,1909,2,1,1986704.826215282,Ismaelfurt,El Salvador
281,8227,2011,9,10,2759999.019454699,West Johnsoncester,Saudi Arabia
4045,9118,1968,1,4,3195032.4077741243,North Ellaport,Seychelles
5475,9460,1972,3,5,427300.71493424475,Columbia,Turks and Caicos Islands
2543,8759,1944,2,6,1244464.2927846871,Andersonboro,Haiti
577,4628,1997,5,3,2199202.9116954654,Carliview,Saint Martin
5906,1327,1928,8,7,3389882.480574306,Lafayette,Central African Republic
4386,8208,1948,10,8,2389747.808210086,Glen Burnie,Mauritania
5230,1793,1948,4,2,1574065.8786380664,Micaelabury,Eswatini
9088,9924,2000,10,10,1721792.4489290453,Richardson,Slovakia
7455,3062,1964,8,7,3400416.2887111306,Starkchester,Slovenia
7031,5490,1959,4,9,4160565.0638928637,West Babylon,South Sudan
8963,744,1912,4,9,449187.92721582577,West Marinastad,Syrian Arab Republic
8875,8013,2016,5,7,4082851.9016271457,South Bretshire,Guinea
3641,4694,1946,2,2,859440.4645031318,Lake Camille,Azerbaijan
226,2686,1949,2,2,1611040.0543664582,Kundefield,Saint Kitts and Nevis
4426,2811,2018,7,10,1213612.081645988,Lee's Summit,Sweden
8560,1933,1900,1,5,476166.0267948173,Audiefort,Svalbard & Jan Mayen Islands
9422,6188,1927,1,8,3414732.788875699,Haleyview,Afghanistan
7939,809,2020,1,10,599818.0547729135,West Amayaworth,Switzerland
1143,6113,2004,1,4,802572.1817975864,Margueritefort,Saint Helena
5097,559,1938,10,10,4639197.4979196675,Kelsieboro,Bouvet Island
7592,5177,2022,1,3,1343723.7428501248,New Zelda,Senegal
4320,6887,1995,3,1,4176200.5330063403,Mabelville,Holy See (Vatican City State)
9684,4310,1921,5,3,3591727.091476787,Jakubowskifurt,United Kingdom
5238,6850,1929,2,9,646984.0319477953,West Lillianbury,Jersey
5469,5787,1927,6,10,2988426.0219638236,New Immanuelport,Reunion
6983,6656,1919,7,2,1007799.188606441,New Lillaboro,Botswana
9011,1878,1984,9,2,4958915.684081148,East Emilie,Estonia
8804,861,1915,4,9,2510093.458800111,South Vernachester,Christmas Island
9746,2062,2012,7,8,1192300.01764372,Port Arthur,Panama
6019,5174,1971,5,4,1837991.084717214,Cartwrighttown,Micronesia
9448,827,1997,4,1,3463402.4837752804,Lake Garettfield,Fiji
359,3483,1919,6,3,1820183.6923486553,Port Abbeyfurt,Mayotte
1928,1717,1911,4,5,3823358.183656819,Aprilberg,Argentina
1172,5034,2022,1,5,1071736.284182407,Bednarhaven,Virgin Islands, British
4196,7784,2014,3,4,3037264.612840954,South Lolachester,Solomon Islands
6813,7543,1977,1,8,1348396.727105137,Port Zeldaboro,Greece
7594,1044,1971,9,1,4817972.338874824,Port Camrenside,Georgia
7163,657,1989,5,4,4461139.94566258,New Allisonport,Benin
7937,6734,1924,1,8,3287854.253721889,Hoegerfield,Greece
4031,6994,1901,3,4,3659082.9412452877,South Ayla,Cote d'Ivoire
6647,5895,1958,8,7,3404900.38091084,High Point,Portugal
6507,7333,1916,3,8,2376252.4979771115,Hilllhaven,Saint Lucia
6694,6117,1990,7,9,4510138.743731659,East Timothy,Bolivia
3092,7053,1936,6,2,3390907.0692257956,Adellstad,Niger
4502,2514,1941,9,3,3821247.907099314,Lake Francis,Tanzania
4430,3516,1923,9,2,1853414.8443490267,Fort Meda,Uzbekistan
4571,2350,2002,9,9,780228.8134582341,Mentor,Zambia
7283,5030,1932,10,5,3837732.3912340216,Adelleside,Belize
8409,1010,2021,7,3,1906699.4795575738,Lake Ceciliaberg,Vanuatu
5483,3985,1987,6,4,3570186.289632693,Smithambury,Saint Helena
6285,8931,1960,2,2,705433.8983725756,Port Herbertfort,Republic of Korea
1426,4346,1910,5,3,792493.9442425966,Swiftborough,Guyana
3139,3260,1928,7,7,4493435.729551129,West Corbin,Armenia
7535,4707,1908,7,2,4855901.508836541,DeSoto,Tonga
2397,4562,1964,4,6,2671583.634824492,Woodrowville,Turks and Caicos Islands
5861,3230,1985,1,3,548706.1034771614,Port Brauliochester,Virgin Islands, British
1218,4101,1985,10,6,3913404.8321750015,North Olin,Mongolia
736,7910,2000,8,8,845092.3359603621,Lylastad,Norfolk Island
2065,1769,2006,7,2,3161286.939366255,Tyler,Botswana
7007,2011,1980,8,7,704051.4755877666,Raeganshire,Aruba
103,2628,1943,6,9,2207255.1558725536,West Abner,Namibia
1243,4626,1936,5,1,1966450.1778548583,Santoshaven,Eswatini
3165,3550,1917,8,9,1918509.2080268078,Aureliocester,Azerbaijan
8202,6275,1949,4,1,782905.2763641812,West Virginiacester,Saint Kitts and Nevis
1363,1727,1974,2,9,2738693.7126284465,Katlynland,Japan
221,1323,1934,6,2,2630283.003987279,Oshkosh,Mozambique
3457,9078,1942,3,9,4930344.699253328,Lake Arthur,Saint Lucia
9272,7404,1972,2,7,347067.43373535573,Fort Milesboro,Guam
763,1749,1919,5,6,2817270.8034166135,Jenkinsbury,Belgium
6213,2373,1984,3,4,4251469.070464373,East Fay,India
8014,3029,1919,3,9,1954170.5231182277,New Guido,Malta
2078,6538,1914,10,2,370001.74783170223,Maximeview,Zambia
4622,4646,1902,3,3,1680184.3844470568,East Odabury,Azerbaijan
4286,6514,1961,2,9,170201.2766036205,Smithamhaven,Austria
9796,4847,2000,7,1,2197925.4181846045,North Kristofer,Aruba
6894,7226,1913,5,9,4007440.7731182873,Erdmanborough,Senegal
1349,4177,2007,5,2,1522334.2148936354,Lake Timmy,Bosnia and Herzegovina
8334,8590,2000,6,7,3180911.645584274,Angelinefort,Ethiopia
8339,5139,1956,8,3,4502757.020480931,Davie,Japan
3071,9482,1953,4,4,1884714.0836529434,Lake Fabian,Grenada
9988,5087,1979,5,3,1671459.8675258458,Lake Eleanora,Estonia
8041,5214,1952,8,2,814227.9542982578,Willmsside,Gabon
1328,6387,1928,2,1,4948848.78724115,East Franciscashire,Antigua and Barbuda
3888,9929,1933,9,1,4767499.733064324,Lake Waynefield,Timor-Leste
1935,5737,2004,3,6,4004518.7779702246,Fort Rhianna,Indonesia
6140,850,1971,6,10,3110088.587726932,Trentonfort,Liechtenstein
2335,1740,1931,3,4,2961467.9841557518,Urbanworth,French Polynesia
1601,4598,1967,2,1,225622.20055842772,Thompsonburgh,Mayotte
3892,6215,1905,1,10,3790013.0194379017,North Eldridge,Thailand
643,4245,2018,7,5,3904499.3582414463,Volkmanfurt,Guatemala
41,3618,1983,4,8,825151.5003968962,Melisaton,Iceland
2043,6408,2014,6,3,1220462.5327372923,Schulistshire,Zambia
4425,9621,1962,1,7,435741.21724814177,East Hardy,Montserrat
5306,1802,1971,5,9,711206.336133182,Emmietown,Niger
4768,1862,1910,6,3,1116499.3125246838,East Curt,Seychelles
5444,2277,1977,2,8,2801751.293113921,New Joseph,Faroe Islands
8061,9596,1911,9,3,1228100.8350546472,Eloisafort,Madagascar
7434,5043,1988,3,5,1353591.209067963,South Cali,Yemen
8066,3215,2010,7,3,2436373.3599777333,East Chazborough,Jamaica
9643,4974,2005,8,8,2415159.8587748595,North Maxineboro,Belgium
4664,5820,1959,8,10,3584074.7746173292,Fort Kenyon,Bouvet Island
8456,6401,1919,10,3,3340790.628711693,Reichertmouth,Libyan Arab Jamahiriya
7917,1676,1950,5,4,4996658.955060411,North Aliviaside,Brunei Darussalam
8516,2233,1903,6,3,4125246.519607026,Walterport,Cook Islands
1698,3549,1944,10,5,3993911.7968664505,West Amina,Virgin Islands, British
766,4116,1991,9,7,2406537.898106035,Albuquerque,Guinea-Bissau
7193,7096,1912,4,3,1123338.6257430539,East Treyburgh,French Polynesia
8427,591,1947,2,8,2530186.6379682906,New Genovevatown,Yemen
8283,4457,1961,1,9,4524388.589535374,Littelstead,Germany
9153,3951,1967,9,6,3482808.3902597427,Lavadaworth,Niger
8803,7817,1983,4,6,2607164.0482987277,Kirkview,Saint Helena
5655,9780,2020,4,8,4094333.2241964526,Port Juniusfield,Bangladesh
8835,1196,1962,7,8,2495775.9928307496,Moenville,Mali
511,8057,1929,7,7,2474846.8231759034,Mayerville,Macao
7628,5764,1998,6,1,1926369.8240858503,Indio,Haiti
1858,4313,1970,10,4,505778.3624040894,Harrisonburg,Virgin Islands, U.S.
4166,9213,1939,4,7,2321034.6661740914,Onaside,Tajikistan
4436,8400,2019,5,4,4973694.036016241,Port Naomistad,Georgia
8541,8718,1927,7,1,2266457.49026211,Dunwoody,Bosnia and Herzegovina
3428,5507,2010,5,10,4255917.8082155995,Schowalterville,Saint Helena
411,9457,1939,1,9,3524027.394456789,New Justonview,Pitcairn Islands
7514,6830,1911,8,7,3555106.8543922156,Lynchburg,Reunion
7830,716,1981,9,4,3722474.5576502755,Nathanaelfurt,Bouvet Island
3070,8876,1986,8,5,2469483.1017870456,Faheyburgh,Togo
2295,4439,1912,7,10,2078690.0500999764,Schadenberg,Egypt
6584,2219,2017,7,10,4605662.140459754,Cortneyhaven,Chile
7457,1913,1983,5,6,1991467.6210959442,New Charleneberg,Panama
1533,8970,1983,1,7,1155114.0091149136,Bashiriancester,Northern Mariana Islands
4890,7632,1913,2,1,2527197.0606874675,Clarabelletown,Haiti
2989,6606,1990,8,3,2744103.331642691,New Cassidystead,New Caledonia
8613,4755,2022,6,5,1794426.7411367036,East Soniaburgh,Israel
687,2587,2014,4,8,4744758.955645375,Saginaw,Togo
9475,2927,1988,5,2,929808.0151667818,Littelview,Georgia
6066,2474,1994,9,9,2889369.968313258,North Hertatown,Guyana
3444,5422,1941,4,4,201286.45991208032,Jodyfort,Bahrain
8762,9867,1933,8,1,1923601.7053830437,Sparks,French Southern Territories
5842,9626,1995,6,5,2304660.5016104877,New Billie,Serbia
6295,8966,1977,5,4,1234357.6527317055,Quincyview,Norfolk Island
6227,2073,2002,10,8,3628724.0754114464,Waterloo,Malta
9070,5528,1993,10,8,4762954.6580137685,Sengertown,Jordan
3710,8435,1941,4,3,3355804.1022508405,Hopechester,Turks and Caicos Islands
3147,9604,1911,5,1,872335.1236782037,Gulgowskistad,Guyana
1921,3246,1904,5,6,1944442.0820800588,North Janetfort,San Marino
3301,3566,2009,5,10,3068508.535041474,Johnson City,Samoa
3834,9152,1960,10,3,2836745.5989820883,Sebastianchester,Belarus
1553,3897,1991,1,6,2900435.8599777333,South Jonathon,Nigeria
1238,3161,1990,5,1,1575409.9746467546,Kuphalstad,Cambodia
8131,1168,1943,2,5,3350467.31045004,Lake Soledadbury,Turkey
76,3403,1978,8,7,3457301.4845256694,Port Leolaborough,Afghanistan
1827,9510,1960,9,3,2837674.2283580825,North Mylene,Papua New Guinea
7250,3472,1967,3,10,567394.3951027468,Laurinemouth,United Arab Emirates
2879,7833,1929,6,3,3165106.289333198,Draper,United Arab Emirates
5528,3830,1968,2,9,2488180.7656376623,Olsonberg,Reunion
4060,6021,1948,10,10,4024861.8735349737,Floside,Finland
9726,3825,1912,2,2,260548.09563793242,Edinburg,Bouvet Island
1637,4353,1953,5,1,3540278.6148362793,Gleasonberg,Italy
3332,7949,2006,8,5,4052897.1063904464,Hodkiewiczboro,Republic of Korea
5657,1866,1910,2,3,600590.503832791,Fisherberg,Faroe Islands
6780,2696,1932,5,6,3899847.088078968,Odessa,Cambodia
1757,7792,1995,4,3,3788751.340692397,West Clara,American Samoa
6653,5881,1990,6,1,3989908.171806019,Faheymouth,Chile
2047,4827,1991,3,5,3452364.7318361327,Rogers,Egypt
3181,6784,1936,4,8,3895514.0336882323,Port Krystalview,Bahamas
7273,2519,1963,2,1,2371669.909823686,Portsmouth,Ireland
9698,6510,1941,5,6,1557762.9070263356,New Marcusfort,South Africa
1614,6001,2008,2,9,3862572.381098289,South Lowellton,Congo
3109,1616,1921,10,2,2929990.2645871043,Hoboken,Uganda
1326,573,1978,9,1,4420154.360809829,Kirstinworth,Paraguay
2011,8486,1967,6,5,2786390.2370329015,New Emmanuel,Latvia
2379,2685,2001,1,4,1344910.918630194,Apex,Turkey
36,9886,1947,5,1,2461879.9314834177,North Highlands,Isle of Man
4820,9447,1958,1,2,3531911.0526819713,Jurupa Valley,Iraq
4394,2918,1949,5,2,3399980.8248481713,Miami Beach,New Zealand
2948,8605,1900,8,8,3793583.270139061,North Genovevaville,Romania
7675,8835,1917,5,5,329476.105037611,Columbus,Tuvalu
5612,8456,2011,4,10,1322779.7899278812,Fort Matteo,Brazil
128,2618,1905,1,10,266579.177766107,North Emmittburgh,Cocos (Keeling) Islands
1583,5740,2017,4,8,1142548.375891056,Abbottborough,Niger
8216,871,1966,4,4,1335468.1725613773,Billburgh,Oman
290,4868,1984,5,1,3372057.7429048717,Ondrickafort,New Zealand
3324,1968,1943,7,2,4137692.412629258,Kenosha,New Caledonia
8867,8506,2021,7,9,4685043.453902472,New Garthberg,Costa Rica
7166,2934,1971,7,8,516423.5631003976,Port Bobby,Eritrea
4098,2267,1945,6,10,4505117.530375719,Jerrellport,Comoros
4443,7755,1900,4,9,404254.4020572677,Council Bluffs,Kuwait
5054,2173,2003,10,9,4110708.4859511815,Fort Hadleyfurt,Peru
2953,8456,1984,6,4,3567043.046816252,Mannberg,Eritrea
1066,6672,1962,8,10,2033822.244615294,Raoulland,Tajikistan
7191,9492,1933,5,2,1919281.7469825968,North Rhea,Anguilla
5118,6461,1907,3,5,4913399.455929175,Robelview,Dominica
7649,9400,1998,10,2,4197270.5130814575,Helenetown,Jersey
3280,7795,1907,7,3,2898750.7553538308,Bradenton,Bangladesh
9696,4587,1952,4,9,1382792.9347287863,Yazminbury,Uzbekistan
8782,2851,2006,6,5,2791948.9069259726,Cedar Rapids,Singapore
3847,596,1979,6,10,2487816.9338335283,East Nyahboro,Haiti
536,2858,1950,6,3,1476618.694420904,Millerbury,Bangladesh
4280,1582,2016,7,9,3608079.581905622,Irmafort,Malta
8293,2326,1926,4,2,928778.0926912092,Fort Selena,Mozambique
7645,3397,1974,8,6,1324811.458273325,Fort Sallyfort,Georgia
7666,3240,1918,7,8,3229720.624978654,New Mekhi,Montenegro
9682,8042,1931,7,1,2093429.4344624504,North Reynacester,Gabon
8407,5888,1997,10,7,1937444.5497523993,Mertzberg,British Indian Ocean Territory (Chagos Archipelago)
5301,7987,1927,5,6,2659937.7785343677,New Adaline,Cape Verde
9759,3867,1918,10,4,722601.6190950759,Logan,Aland Islands
4667,4101,1971,4,10,2403297.960711643,Port Milo,Belgium
3251,8210,1991,8,7,3816599.326126743,Fort Renee,Kenya
9827,2436,1950,4,2,671399.9355444685,Gutmannborough,Switzerland
8187,5361,2003,1,1,3182983.336050529,Mikaylaburgh,Mozambique
4137,3469,2012,6,9,1610110.8844624832,Port Lillie,Colombia
223,3302,2005,8,8,2293314.9045798928,Lake Edwin,Philippines
5620,2828,1954,10,6,4210430.0067643635,East Reece,Curacao
2606,9832,1911,3,2,1869839.6560386755,Port Madalineworth,Czechia
15,5636,1985,6,2,4719919.845147524,West Louvenia,Mauritius
9264,4964,1929,5,10,4020413.2187645882,Myrtlebury,Oman
6943,5608,1953,3,5,4059711.118519772,New Christina,China
5390,9677,1950,2,2,332933.5375223309,Hayliefield,Poland
9910,3010,1991,6,7,1391554.7054377384,North Orie,Mauritania
9026,8215,1937,6,1,2072355.4782220162,Elzaside,Qatar
3464,2767,2000,6,10,4824341.359327082,New Aprilton,Burundi
9776,6134,1994,9,7,4229279.668466188,Tustin,United States Minor Outlying Islands
4263,7199,2001,3,5,4745372.839842457,Murielshire,Iran
7774,2051,2006,9,5,3269806.299894117,East Clare,Thailand
3391,4509,1995,5,5,3488448.8827199675,Rubiefurt,Guernsey
685,4717,1951,4,4,2215688.1207600236,Bechtelarchester,Palestine
8039,2919,1906,5,10,414806.8198002875,Buffalo Grove,Saudi Arabia
1444,9947,1942,3,1,3984746.7116080225,Lake Vernie,Democratic Republic of the Congo
9011,1733,1986,2,4,4432855.958142318,Port Jamal,Afghanistan
2945,3001,1950,2,8,2226906.860829331,Shannyland,Tanzania
2989,6567,1949,2,6,4570769.617508631,Millsfort,Cook Islands
9661,5245,1902,7,2,2299228.2288265415,Buckeye,Saint Barthelemy
1929,1870,1941,10,6,1223247.2429983318,Fort Michele,Sweden
458,1091,1948,3,9,4485317.301237956,Plano,Eswatini
2909,2164,1944,8,8,2986455.2995888516,Schimmelfurt,Philippines
5196,885,1915,2,4,2778639.0358232893,Leschfield,Mexico
6374,3531,2004,7,7,1478946.7322989367,Rogers,Austria
8003,9324,1975,1,1,3410353.577544447,Plano,Serbia
7757,7570,1922,2,10,4162378.9905104786,Fanniefield,Congo
6456,629,1954,3,3,2718854.7406578436,Fort Destany,Bahamas
734,4663,1917,3,6,621810.701128561,Rocklin,French Guiana
4148,8715,1989,9,3,2573170.491377823,Spring Hill,Mexico
1951,5543,1998,3,9,2823553.240275942,Memphis,Maldives
1194,6561,1981,5,1,2243283.6335268803,New Selina,Virgin Islands, British
8982,3981,2021,6,4,4986920.40303722,South Marta,Iran
4913,6769,2010,2,9,4826716.661709361,Gulgowskimouth,Jamaica
6277,3940,2023,2,2,4907090.250833426,Jermainberg,Malawi
1627,4294,2012,4,3,1202479.0988187306,Brownfield,Iran
6457,5613,1977,1,4,2361197.787569836,Trujillo Alto,Egypt
4356,5977,1985,3,10,318615.53102498874,East Reannaland,Sri Lanka
3911,7504,1988,6,4,2173894.4627111778,Rolandoworth,Sao Tome and Principe
6760,1526,1981,4,1,2142068.677698262,Prosaccofort,Bangladesh
9299,8599,1975,8,1,4673063.569760416,South Anthony,Belize
6441,2027,2002,6,2,3997547.5724670105,Nellieport,Zambia
5462,1114,1954,9,10,4982991.6497459635,Bismarck,Finland
9284,5557,2022,8,1,313209.31192021817,North Raquelstad,Dominica
3367,2159,2023,1,5,1827371.6634023003,North Briamouth,French Polynesia
9333,9526,1992,1,9,981591.540784575,Buckridgebury,Lesotho
4233,9964,1940,3,3,1615237.25183215,Port Janniecester,Hong Kong
5568,2132,2008,4,2,2883602.9646452516,Herminiaside,Norway
1300,5863,2018,5,7,500046.1173360236,North Rhettfurt,Benin
7053,2605,1911,4,2,3728734.9884514697,Bernierhaven,Saint Kitts and Nevis
8396,8150,1972,8,5,2451048.058469314,Washington,Democratic Republic of the Congo
3521,2632,2001,8,1,4438695.721025579,Dahliacester,Vietnam
3884,8665,1943,1,4,3456341.3789030164,South Allanworth,Western Sahara
836,9045,1900,3,6,2360031.053889543,Burbank,El Salvador
8930,8800,2005,7,2,4702642.978110816,Port Clevelandshire,Cayman Islands
4329,7138,1983,3,2,4644777.077832259,Hegmannbury,Cote d'Ivoire
4088,1712,2018,5,4,1352728.6451193504,Aureliacester,Saint Martin
449,584,2018,7,7,1550599.378440529,Murphyfield,Haiti
6175,9205,1968,4,3,195197.63118587434,Port Joshboro,Nepal
8961,8869,1993,4,3,681625.3315540962,Blaine,Timor-Leste
8279,8389,1973,5,6,2745426.222588867,Lake Anastasia,Uzbekistan
2168,9113,1958,2,2,727942.6625114866,Ernestfort,Zimbabwe
8650,8410,1960,3,4,2692374.983674381,Mauricefield,Indonesia
855,5195,1950,3,10,468515.45022800565,Adrianaberg,Chad
4197,6087,1985,7,2,1806375.0741188414,Bechtelarshire,Cote d'Ivoire
3538,7120,1951,8,4,1986309.9399837665,Hoppeview,Benin
6680,9415,1998,6,5,4234955.962549429,Emardcester,Tunisia
5463,9884,1901,6,7,844671.7648534104,Burnsville,Lithuania
984,7783,1948,5,2,2165050.3012468107,Lake Benjaminworth,Niue
8368,9919,1941,9,10,2710268.587374594,New Lorenza,South Sudan
4699,4808,2016,10,2,752798.93160332,Kubhaven,Samoa
7964,9872,1934,5,4,719435.8077947982,Willcester,Gibraltar
6095,5794,1921,3,5,4531820.125493687,Ashtonmouth,Marshall Islands
624,8917,1934,9,8,217447.3579507321,North Mosheport,Saint Kitts and Nevis
9893,4535,1952,9,6,1901823.9344586618,New Darrinland,Cameroon
7793,1684,1995,7,8,4524729.894346092,Port Ena,Holy See (Vatican City State)
7491,6724,1935,3,8,718717.290519271,West Shea,Martinique
8935,3075,1993,3,9,4129437.79892521,West Granville,Lebanon
7964,4346,1950,6,8,787827.1316876635,Faytown,Jersey
1077,9736,1949,6,4,705227.0213724114,Sunnyvale,Moldova
484,8665,1951,3,6,3177229.0019434877,West Cathrynfield,Chad
8209,2212,2009,5,3,1338133.1287906505,Destanyworth,Dominican Republic
369,6315,1978,5,3,1534980.6426442228,Beaumont,Heard Island and McDonald Islands
6523,4710,1902,9,9,1411275.3052380867,Tyreehaven,Lao People's Democratic Republic
9956,1402,1903,9,4,2432540.4530158266,Howellshire,Nauru
1987,6288,1942,7,6,3871269.3322449923,Valliefield,Burundi
2398,7131,1941,10,10,308136.6101047024,Hodkiewiczchester,Uruguay
1508,9493,1956,2,6,2656757.337250747,Fritzville,Burkina Faso
1378,2223,1910,2,10,2466508.3746192977,Windlerboro,Palestine
9754,2355,1971,2,5,654145.2336125076,Ritchieberg,North Macedonia
894,6766,1914,9,10,929210.0160382688,Carissaberg,New Zealand
9615,5934,1938,1,3,2857054.349698592,South Dimitri,Democratic Republic of the Congo
6468,7109,2002,10,6,891689.7491551936,Port Callieburgh,Cote d'Ivoire
6939,2522,2002,10,1,4841106.49965005,Boscostad,Bulgaria
9274,1638,1967,2,2,185443.0131497793,Eldridgemouth,Somalia
6138,9329,1902,7,8,2317553.098942153,West Artville,United States of America
9263,4928,1933,6,5,1387731.2271739356,East Demondmouth,Sint Maarten
5906,5513,1971,6,5,786776.2404144742,Runolfsdottirton,Lebanon
3233,9686,1997,1,9,2841888.576350175,Lizethshire,Netherlands
7638,6899,1973,10,3,4546960.995369591,Boehmhaven,Bahamas
9429,8114,1953,3,7,3294368.1621807627,Gottliebborough,Tokelau
5004,8071,2015,1,5,3766157.544241287,Danielaville,Bosnia and Herzegovina
7140,9975,1952,9,9,3768912.183167413,Gloverstead,Hungary
9607,1674,1906,6,5,3921090.2676102705,North Bartholomeburgh,South Sudan
7694,7720,1967,1,4,1251112.4688549899,Plano,Dominican Republic
3302,9379,1950,4,2,1051375.8191140369,West Raphaelleside,Anguilla
9932,1105,1917,6,4,2428989.442344755,Lake Ulisesshire,Czechia
2773,3271,2022,5,5,2394248.899957165,Tuscaloosa,Montserrat
2668,9141,1978,2,10,2487930.4055240937,Terrenceside,South Sudan
1361,1673,1907,10,9,4918303.154583555,Brentstead,Mexico
8838,6442,1947,5,4,793979.668954853,East Leanntown,Seychelles
6192,7371,1927,6,9,3664603.178331163,Koeppworth,Botswana
9399,3314,1921,10,2,185547.90784837678,East Jalenworth,Grenada
7427,6141,2008,1,4,4714617.934112903,Littleview,Tokelau
9733,4049,1973,7,7,3821591.755503323,West Lilla,Sint Maarten
4063,6101,1919,4,4,4382831.6182945855,Durganview,Kuwait
1211,9617,1902,9,5,3109154.598019086,Amirastead,American Samoa
5686,3919,1911,7,2,2527117.440570146,Port Bianka,Liberia
6726,4744,1969,10,9,3114578.866609372,Arlington,Gambia
4081,7389,2001,6,10,3534176.3259260915,Fort Citlallishire,Cameroon
8934,6633,1997,9,10,2840241.2856346928,Ivoryshire,Dominican Republic
1187,2453,1976,6,3,1181154.1912262328,Fort Gunnerborough,Bulgaria
9228,3073,1920,4,5,1040769.347420428,South Novaboro,Rwanda
2749,5284,2018,7,5,2288411.6888279095,Pourosbury,Mauritania
2296,8171,1967,4,9,4262076.106888708,VonRuedenfort,Israel
4037,6981,1999,2,5,1269025.0198473223,Thompsontown,Tajikistan
4896,6395,2008,1,8,2041358.5277507082,West Louvenia,China
3780,1006,1936,5,2,2692105.3524129093,Fort Ephraim,Ghana
2625,4668,1921,5,10,2076474.9422320165,North Elton,Jordan
9374,5927,1988,4,1,3219247.0805253834,East Reymundo,Iran
3123,9133,2013,1,7,1655126.3635745272,Citrus Heights,Tunisia
8133,8310,1993,2,3,3776635.6895212084,Alejandrinborough,Bosnia and Herzegovina
4746,7740,2002,2,8,4662873.459048569,Fort Kristyburgh,South Georgia and the South Sandwich Islands
3151,774,1913,4,3,728062.2425139882,South Dino,Cape Verde
4384,1680,1929,2,1,3918942.3327334225,Roanoke,Uzbekistan
7881,3979,1937,6,9,4625976.751698181,Albuquerque,Germany
3661,4359,1962,8,9,3303349.348064512,Lizethport,Russian Federation
8025,4308,1968,5,4,3885709.5787418075,Wernercester,Dominica
4687,8221,2019,1,1,3122745.0123638846,Maricopa,Austria
7669,5994,1935,9,7,2676543.2498883456,Georgettefield,Faroe Islands
4717,9911,1991,5,1,4223445.495264605,Treutelborough,Czechia
1534,6163,1947,1,10,3540571.2340958416,North Wilfrid,Serbia
7254,8724,1953,8,3,2648786.2909794785,New Adolfboro,Saint Lucia
1143,9458,1951,5,7,1720291.1630040035,East Candice,Heard Island and McDonald Islands
4101,3618,1909,5,7,2589232.6595028862,Evelynboro,Trinidad and Tobago
2338,4831,1915,7,2,4314984.258019831,East Elisha,Nicaragua
8140,6121,1901,4,7,1636163.5517328978,Danaworth,Anguilla
4843,6029,1987,4,3,3561503.471736796,East Chloe,Poland
7771,1788,1980,5,10,2706006.043648813,Lake Lila,Guam
5945,7554,1975,5,10,299290.1828023605,Peoria,Nicaragua
9143,9594,2023,9,5,1293578.5932699218,Fort Meda,Rwanda
123,6743,1911,7,1,2367041.502415668,Jacobsboro,Tonga
2381,9188,1932,4,3,4740536.938840523,Avondale,Puerto Rico
6771,9623,1959,5,4,65696.59257074818,Jefferson City,Timor-Leste
5419,4766,1987,2,2,1050423.1345141307,Windlerworth,Dominica
8550,556,1915,1,8,2425639.2879527994,Blockshire,Finland
1948,3216,1959,5,10,3314112.4011483043,Lake Herminacester,Cyprus
4171,3197,2004,3,5,4641540.501161944,Metzside,Guadeloupe
4954,2235,1971,6,6,173806.44379882142,Lessiehaven,Mozambique
2702,4720,1977,2,2,2546505.427802913,Denton,Turkmenistan
4279,3000,1912,9,4,1621646.1975942366,Hodkiewiczworth,Monaco
1859,6783,2007,2,8,407451.3208004646,Somerville,Montserrat
23,2931,1980,9,3,3626745.3638254665,East Domenica,Armenia
926,7428,2009,4,1,626675.5601391196,Fort Collins,Malawi
6106,2909,1946,4,3,1051732.5122607872,Claraville,Bulgaria
446,5514,1932,8,9,3257176.809455268,Gwenstad,Rwanda
9045,2764,2016,6,3,3699028.137663845,Erlingchester,Oman
511,2405,1994,7,4,3112030.2276220173,Port Raquel,Kenya
5112,1553,1908,7,3,1866529.1653363965,Giahaven,Fiji
1765,6994,1928,1,2,296426.96459777653,Lake Stephany,Christmas Island
452,4044,1996,9,2,3296833.1956653856,Beaverton,Nepal
3838,8854,1911,4,10,2347611.70205893,New Jadaton,Antigua and Barbuda
1130,4872,1914,10,4,4237659.364263527,Jefferson City,Sao Tome and Principe
6465,4920,1941,7,7,2691504.629899282,Lake Tevinshire,Iraq
120,9957,1926,4,3,306063.31534218043,Welchberg,Malawi
9459,6241,1900,7,2,1718818.1689358316,Port Zakaryshire,Zimbabwe
6876,3585,1943,4,8,609790.8674739301,Fadelville,Sudan
