category,elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon
Cover_Type6,2645,198,80,53.34657091507688,-30.483548808842897,6463.017181232804,80,69
Cover_Type7,1227,268,89,502.14822857500985,8.464653603732586,4082.7226296898443,124,213
Cover_Type1,2566,17,20,309.28486945689656,84.64687848463655,1444.0818502889015,84,134
Cover_Type2,2988,252,29,433.1635974328965,74.70019953325391,556.113544482505,119,246
Cover_Type3,2053,75,28,982.7070469071623,162.79468862339854,161.5273368046619,170,197
Cover_Type4,1454,288,73,802.8079651114531,129.8556617461145,5626.098172723083,187,126
Cover_Type5,2734,59,5,979.5680803407449,42.74294637143612,6796.415360787418,35,233
Cover_Type6,2481,26,41,258.89583615376614,109.13951555266976,1971.6211096241605,38,255
Cover_Type7,1002,95,2,367.05535830324516,290.8121100626886,4302.141490346519,155,19
Cover_Type1,2164,38,2,958.464337718673,286.17352740839124,1680.5981401053723,96,133
Cover_Type2,1961,278,7,279.8062909236178,-19.27647991105914,996.5013548471034,5,136
Cover_Type3,2181,338,9,93.53557466389611,220.2877888455987,2876.216752646258,184,248
Cover_Type4,2091,226,59,15.658058085711673,152.5516476482153,2834.4377087703906,27,8
Cover_Type5,2265,52,17,196.23038704064675,1.9825806841254234,3095.7541050752625,151,55
Cover_Type6,1684,75,51,998.5400981984567,253.66520239040256,4535.947616361082,34,57
Cover_Type7,2052,158,9,590.8567060444038,0.1403982751071453,4292.929932828061,150,223
Cover_Type1,2547,109,82,782.8085127051454,112.94216252863407,1810.3772539049387,139,91
Cover_Type2,1682,232,87,503.6529552314896,44.582413136959076,4763.9117425880395,34,172
Cover_Type3,2605,201,82,57.80940956925042,92.75118419900537,137.31435066834092,128,1
Cover_Type4,1689,180,54,973.1652065948583,-27.11411528289318,1781.5003039808944,114,94
Cover_Type5,1731,243,7,712.6387352303136,52.53186458721757,3353.561324350536,189,238
Cover_Type6,2226,270,37,490.4316477891989,154.12795906886458,4735.808239384787,143,71
Cover_Type7,1752,341,70,931.8908374861348,21.56148012727499,2584.199123953469,125,207
Cover_Type1,1117,309,40,966.3414792048279,276.1132028885186,5893.899627817795,104,36
Cover_Type2,2231,216,18,472.67976525542326,95.41296819224954,6336.008535534609,116,237
Cover_Type3,2462,184,14,656.192929772893,64.99766083434224,1449.9911322447006,181,232
Cover_Type4,2408,207,23,840.8084076573141,-69.60595576092601,5232.3599977192935,90,212
Cover_Type5,1260,103,39,72.70490792184137,131.64786929264665,3613.798399824649,132,208
Cover_Type6,2949,125,65,639.9679346522316,61.19981352239847,5692.932018555235,138,130
Cover_Type7,2080,256,33,343.79469499131665,284.6229126676917,1760.4302708364557,164,120
Cover_Type1,2517,216,10,473.45547593804076,155.13432528823614,5735.836448276648,113,1
Cover_Type2,1615,205,55,583.256950708339,262.5296554528177,711.6366722527891,192,201
Cover_Type3,2354,317,86,485.0406959459651,-57.86675279960036,3251.5694168398622,231,32
Cover_Type4,1888,24,3,705.2068803929724,-97.65664609149098,5915.705762559781,191,240
Cover_Type5,2761,65,73,16.1063498982694,-91.17097146809101,5508.953515269794,76,172
Cover_Type6,2715,242,79,144.0726360064,264.13429751992226,5729.52423106716,109,179
Cover_Type7,1709,226,89,661.0464652995579,260.77181454747915,85.41022534202784,224,191
Cover_Type1,2109,11,66,490.1692528007552,147.66989946365356,6675.186057461426,6,247
Cover_Type2,1085,41,55,363.7996909013018,214.26100358366966,682.4083372617606,118,97
Cover_Type3,2036,139,50,45.455517288530245,-92.09960727021098,3741.9409622284584,62,155
Cover_Type4,2241,7,21,532.484852066962,209.8709517158568,1402.857778377831,11,198
Cover_Type5,1176,163,20,250.61724410043098,-77.98907533288002,3951.008589719422,146,80
Cover_Type6,2061,47,54,659.123048623791,77.40873731672764,5499.988252725685,120,161
Cover_Type7,2303,32,10,516.0409707743675,296.08230059966445,5711.718204389326,98,162
Cover_Type1,1151,336,28,877.2328092898242,128.24775157496333,4558.188528382685,243,114
Cover_Type2,1452,289,75,401.0655172157567,82.87090137600899,4611.037789895898,120,245
Cover_Type3,1580,173,42,482.33046715916134,297.5752081722021,701.6427770159207,233,28
Cover_Type4,1995,229,33,439.92408566433005,106.170101929456,153.5406494634226,84,63
Cover_Type5,2320,42,10,807.515846724622,-26.022293977439404,1275.2268703987356,48,97
Cover_Type6,2554,16,82,159.17656642221846,-12.270066235214472,438.78963630413637,181,171
Cover_Type7,2327,236,72,673.3106529773213,35.136194713413715,3138.85912652337,181,255
Cover_Type1,1018,41,81,343.6045430228114,298.34786877036095,2849.264073058497,238,67
Cover_Type2,1025,110,16,893.8033496281132,232.0093810558319,2655.7555626628455,96,49
Cover_Type3,1406,178,63,738.6622949170414,279.5688590966165,6629.111628581071,41,131
Cover_Type4,2583,235,18,478.8268181574531,40.61250947415829,302.369602375431,169,167
Cover_Type5,2210,321,21,11.369023262755945,-39.153194427490234,130.77993184956722,176,66
Cover_Type6,2095,347,65,254.62981060426682,55.27009181678295,5332.6914038723335,156,254
Cover_Type7,1105,220,26,352.71705498965457,92.92910359799862,230.76320232148282,166,231
Cover_Type1,2498,337,30,619.835229982622,-34.68571212142706,863.7251682071947,39,193
Cover_Type2,2787,187,18,553.3610849531833,286.64090102538466,1776.1980086073745,221,218
Cover_Type3,2662,49,85,189.89824815047905,258.56837844476104,860.8723997129127,89,162
Cover_Type4,2059,271,40,421.9168877217453,-61.9634672999382,1735.8527391315438,191,211
Cover_Type5,1830,210,59,926.3489717624616,200.5200012587011,254.5197980364319,128,152
Cover_Type6,2074,319,65,849.7763628745452,28.96277792751789,3170.3173501163255,29,209
Cover_Type7,1416,177,5,952.8981406355742,132.5861650519073,6216.995689798379,213,28
Cover_Type1,2014,191,1,788.5097242125776,7.978695724159479,2990.0282441866584,59,192
Cover_Type2,2974,192,43,980.0650037040468,-62.268243823200464,5677.4460044938605,75,51
Cover_Type3,2498,51,34,570.5283217192627,72.47919384390116,264.6450587408617,196,53
Cover_Type4,2939,88,37,357.57460468937643,21.31599271669984,806.3952349938918,254,28
Cover_Type5,2446,149,39,978.8641451564617,-8.08379091322422,5111.518976448569,230,137
Cover_Type6,1155,126,28,622.2125026758295,288.7704921886325,1072.7726491799112,91,131
Cover_Type7,2789,91,61,892.7738061151467,155.47568006440997,2856.672544081928,245,24
Cover_Type1,2645,286,65,971.8763786240015,-92.41625750437379,5114.352015597513,51,177
Cover_Type2,2216,83,50,539.0028161411174,-35.014752112329006,5961.137671829434,40,172
Cover_Type3,1666,178,41,215.53818263602443,191.9624532572925,1777.4058415081818,189,94
Cover_Type4,1331,282,70,517.0488633851055,-75.47410894185305,4399.109244372696,245,124
Cover_Type5,1757,241,78,654.5444567375816,-56.00068150088191,3851.1645930749364,39,252
Cover_Type6,2598,97,45,246.3469908530824,125.5169240757823,2579.3783129295334,191,230
Cover_Type7,2877,1,6,398.2350083782803,-33.55206772685051,816.1496110570151,250,48
Cover_Type1,1857,84,12,146.83823865675367,6.250015925616026,547.4626722421963,150,56
Cover_Type2,1044,308,48,865.6568901706487,-84.63620049878955,2858.729258668842,26,153
Cover_Type3,1848,154,87,397.72936608595774,227.65152594074607,6550.808025906095,84,134
Cover_Type4,2512,289,37,997.5133928440046,50.737078953534365,897.9777169772424,162,121
Cover_Type5,1172,206,73,103.83989084325731,169.48945550248027,6247.218682333827,181,119
Cover_Type6,2116,112,66,48.94440237665549,20.985569525510073,5941.976556732319,181,26
Cover_Type7,2855,65,70,222.237424606923,39.50312398374081,175.73488863627426,251,214
Cover_Type1,2648,218,4,81.17945200274698,160.53751641884446,2374.465716202976,253,200
Cover_Type2,1730,189,6,834.3897907610517,-56.49838484823704,3148.8093978588004,208,118
Cover_Type3,1427,350,8,120.07023827219382,154.95951771736145,6010.969860646408,58,116
Cover_Type4,2038,237,55,701.1619623245206,62.71935757249594,2207.751669310266,84,184
Cover_Type5,2436,219,60,472.12133581982926,251.6867933794856,4497.195218973793,83,205
Cover_Type6,2894,337,34,42.93053079559468,298.7649886868894,2015.0411829862278,216,113
Cover_Type7,2775,257,33,503.64025887986645,275.27412036433816,1613.554747995222,159,182
Cover_Type1,1469,352,4,54.40152178495191,183.9834025129676,1503.7274255806115,207,171
Cover_Type2,2328,277,14,51.29705435875803,-35.49525551497936,1225.368135696277,4,100
Cover_Type3,1221,329,13,676.248947176151,162.07686085253954,1281.5010629494209,241,150
Cover_Type4,2519,234,53,705.1561331325211,-8.636140078306198,1458.0588309797458,164,193
Cover_Type5,1302,120,55,824.0012120697647,-1.681604329496622,6755.425361988135,251,81
Cover_Type6,1169,132,28,759.1986933271401,-34.28619401529431,68.1875334980432,240,123
Cover_Type7,2176,139,59,854.7371446008328,225.20706094801426,3832.508332158206,77,140
Cover_Type1,2940,225,69,21.862860837951303,-32.35639147460461,3656.1844107278157,131,227
Cover_Type2,1039,323,68,171.85163185652345,73.18208748474717,3118.620577651076,178,2
Cover_Type3,1119,47,62,111.73053207388148,200.6465759128332,4285.62888219906,181,46
Cover_Type4,2647,288,63,964.4139274051413,-35.65090512856841,771.9279040999245,141,158
Cover_Type5,2431,9,8,898.3238543972839,79.63510612025857,3242.312136518769,68,24
Cover_Type6,2822,134,50,806.7110962050501,213.90586430206895,5920.176919132471,35,8
Cover_Type7,1281,105,28,358.8713649434503,-64.9368692189455,1757.5963077147026,189,130
Cover_Type1,2726,136,9,575.2105229056906,21.67016575112939,4623.126170163741,150,222
Cover_Type2,2767,112,17,257.3352139168419,169.34910397976637,6475.829123467207,37,44
Cover_Type3,2007,242,42,21.9450499729719,290.3909890912473,2894.6461872009095,103,173
Cover_Type4,1637,140,67,969.3389835029375,242.6470199599862,4863.713114264654,64,59
Cover_Type5,2360,121,85,988.4981888700277,129.71934024244547,4874.994924934581,30,181
Cover_Type6,1863,304,67,182.94879629276693,200.0040788203478,4497.550695920363,60,149
Cover_Type7,1969,349,31,849.9251177820843,194.31405579671264,2189.8942325897515,196,9
Cover_Type1,2864,150,78,812.471300332807,-24.219925794750452,3473.0130490234587,176,127
Cover_Type2,1416,310,2,788.6035027662292,189.06869906932116,2221.4516227459535,57,208
Cover_Type3,1424,228,60,81.56316419551149,66.19343385100365,3459.939135238994,95,66
Cover_Type4,2099,105,78,222.22522066487,-88.89073394238949,1832.861371214036,53,36
Cover_Type5,1902,132,30,600.4581716430839,-71.85397753491998,5442.743227235973,71,158
Cover_Type6,1898,86,35,718.5119811974,-21.59708170220256,1632.6232800390571,146,250
Cover_Type7,1008,62,53,641.7861608278472,190.59245372191072,5135.205998803489,111,255
Cover_Type1,1190,327,30,555.1414146649186,296.03530848398805,554.025359414285,175,122
Cover_Type2,1843,17,76,72.02662060060538,-2.1909883245825768,3874.2916765001137,49,115
Cover_Type3,1464,242,20,721.1594190415926,281.16897670552135,3307.5344254788943,120,66
Cover_Type4,1454,143,41,748.155617186334,-60.865355003625154,789.9432456551585,168,131
Cover_Type5,2793,29,1,855.6885061739013,95.77265828847885,5728.007154081482,68,223
Cover_Type6,1994,297,78,68.17718773591332,-21.27089761197567,3379.026373493485,164,76
Cover_Type7,2600,88,26,4.9347567204386,-95.52862318232656,4422.57375386823,125,114
Cover_Type1,2167,328,16,879.8490271577612,15.393620636314154,6677.633881427813,117,184
Cover_Type2,1900,156,48,568.5200100981165,41.61029439419508,1124.4385589978192,11,213
Cover_Type3,2879,39,7,368.2984156764578,146.46373027935624,2108.461543033365,31,88
Cover_Type4,2770,10,67,389.0626692301594,122.14584974572062,2101.365412299987,214,53
Cover_Type5,1865,160,10,854.5456554275006,-27.573953568935394,6527.580050190678,168,242
Cover_Type6,2641,243,33,910.1871060142294,285.1352852769196,474.36241348227486,242,142
Cover_Type7,2043,105,68,808.8241638336331,83.14096899703145,6947.733369341353,189,7
Cover_Type1,2997,195,23,448.3448152174242,101.79686322808266,4940.395762270084,51,211
Cover_Type2,1539,239,4,78.73662301152945,223.44609079882503,277.76099943672307,173,110
Cover_Type3,1914,187,62,799.0992062410805,70.42000256478786,897.0940518702846,209,47
Cover_Type4,1849,199,71,475.8437405060977,73.22833826765418,4592.904310187558,59,167
Cover_Type5,1684,117,36,427.1950072962791,262.18465492129326,6012.87420445797,14,47
Cover_Type6,2562,353,49,674.0945245868061,80.53172854706645,5868.176113984548,73,65
Cover_Type7,1644,315,74,543.6349718146957,-7.958913221955299,3005.2100430522114,116,124
Cover_Type1,2844,125,53,115.94795817113481,32.79658202081919,5166.563757056603,179,123
Cover_Type2,2948,68,17,823.6088195592165,64.80570677667856,3439.197669758927,119,164
Cover_Type3,2249,315,47,188.78650410519913,-82.78690129518509,1615.6361914840527,100,6
Cover_Type4,2712,355,73,562.5626448993571,7.09824375808239,6066.5579796356615,54,156
Cover_Type5,1295,307,25,84.65908434987068,233.0915715545416,1482.4027702994645,209,131
Cover_Type6,1475,260,55,305.4152417522855,212.33160011470318,6537.131176679395,159,244
Cover_Type7,1104,12,78,97.55755067965947,174.60121428593993,5384.322991441004,201,221
Cover_Type1,1605,333,28,523.0316366385669,5.488919094204903,4006.577116248198,50,29
Cover_Type2,2220,13,6,497.4698696718551,73.21195658296347,5618.067876146641,160,242
Cover_Type3,1660,158,13,950.5564367999323,289.7950085811317,2163.512690417003,134,86
Cover_Type4,2405,236,27,506.2157109573018,-37.82245758920908,3060.466530763544,7,178
Cover_Type5,1659,87,35,245.88407491822727,186.19872434064746,1887.3977663381957,23,230
Cover_Type6,1300,167,53,134.50795691483654,89.33296855539083,6423.98671691725,6,70
Cover_Type7,2181,37,44,246.47362221963704,291.9564291834831,3179.49702161015,13,232
Cover_Type1,1991,259,45,949.7749972331803,272.11168417707086,3727.248486000346,119,102
Cover_Type2,2438,109,2,127.19835362723097,50.940179731696844,560.5207318265457,91,9
Cover_Type3,2237,173,28,570.5750471309293,-17.06448933109641,5109.055299911648,69,122
Cover_Type4,1582,321,32,451.3686351669021,-22.585618030279875,2526.1714152740315,201,103
Cover_Type5,1760,82,23,549.1612753490917,34.350728802382946,2374.9414888687897,32,76
Cover_Type6,1836,197,35,433.0773289974313,-99.34797082096338,5501.901127397316,143,145
Cover_Type7,2763,292,74,125.18102721264586,27.274239808321,1621.1801261170767,83,104
Cover_Type1,2583,150,37,371.70387281361036,105.76595552265644,1673.4249611208215,24,79
Cover_Type2,2950,19,86,364.9797435745131,124.7703523375094,2971.1751021007076,109,25
Cover_Type3,2043,46,36,640.893593469169,152.51117954030633,2619.5903494372033,54,241
Cover_Type4,1164,96,2,496.228917541448,-55.71855455636978,3397.5061050865334,72,185
Cover_Type5,2710,223,17,435.4435721349437,-66.03774577379227,3050.152639461914,12,217
Cover_Type6,1562,135,88,740.5936424804386,133.45333263278008,45.11187641136348,157,18
Cover_Type7,1134,271,13,75.20883082202636,137.9947256296873,4891.677868365776,215,216
Cover_Type1,1030,330,16,420.5785213012714,213.7679641135037,2435.6224205072504,189,57
Cover_Type2,1731,238,83,204.543664079858,90.40244966745377,2262.2831496160943,250,213
Cover_Type3,2890,146,27,680.7066696088295,286.3133177161217,1861.2707143060397,1,44
Cover_Type4,2080,202,12,281.03409336926416,148.39800707995892,5889.736967351986,71,21
Cover_Type5,2174,181,49,473.03180786035955,143.54501198977232,5423.222202730132,190,20
Cover_Type6,2167,300,45,334.74122495553456,-20.66475385800004,669.6818372537382,222,129
Cover_Type7,2511,130,61,839.158991437871,188.93345780670643,6757.4370479742065,180,69
Cover_Type1,1770,318,45,935.9491043430753,18.89681564643979,6618.151215416146,10,39
Cover_Type2,2208,59,19,656.3831992032938,251.89906526356936,945.3404719452374,145,121
Cover_Type3,1563,117,55,821.2922695488669,258.459937479347,2027.739957291633,64,197
Cover_Type4,1228,53,14,744.4942087179516,243.60055597499013,6430.616938842693,185,203
Cover_Type5,2512,119,77,259.34701310959645,-66.39458853751421,668.35094812233,126,15
Cover_Type6,1989,334,26,304.4016125816852,200.04127603024244,6969.606766696554,218,130
Cover_Type7,1864,246,30,267.6190279945731,70.57928740978241,3216.4064647867344,62,239
Cover_Type1,1656,22,82,182.20131019176915,-52.5399518199265,4880.294601570349,109,200
Cover_Type2,2936,129,14,629.2174072477501,156.9393726065755,1403.167837253539,230,74
Cover_Type3,2545,43,36,17.22860038676299,181.27441219985485,6854.129107743036,16,123
Cover_Type4,2966,347,7,313.00298457429744,158.2155623473227,2547.052180654835,193,3
Cover_Type5,2317,171,69,673.7030406033155,-30.493916757404804,2899.574418619275,3,11
Cover_Type6,1128,235,1,816.2451203004457,255.80178815871477,3275.689215348102,8,107
Cover_Type7,2721,352,66,868.0145071856678,257.79558289796114,6542.182650100673,74,75
Cover_Type1,2992,356,19,809.6757963031996,94.71697863191366,306.32935547898524,204,179
Cover_Type2,2114,293,67,199.23862782120705,97.03566581010818,1316.4140925793909,237,90
Cover_Type3,2029,222,41,386.6043624826707,96.0649105720222,2817.742196375737,27,84
Cover_Type4,2767,118,49,937.3468629869167,297.70014230161905,5914.009609214263,86,119
Cover_Type5,1739,354,23,641.7305380846374,86.16620367392898,4577.46434158599,54,23
Cover_Type6,1691,250,54,795.9452878220472,186.0199861228466,5178.719657411566,161,227
Cover_Type7,1598,129,78,809.8411349696107,-37.92032841593027,2702.5565714950208,88,49
Cover_Type1,2228,240,24,380.91573777329177,184.6603942103684,1567.8736153929494,143,22
Cover_Type2,1677,120,5,73.38143471023068,163.8177185319364,5360.2183855227195,25,135
Cover_Type3,1485,244,8,698.1154096603859,132.47669087722898,1105.167750239838,49,203
Cover_Type4,2312,293,40,797.9786406911444,-98.81367962807417,6104.12700088392,89,106
Cover_Type5,2454,218,40,997.5179171040654,132.52697363495827,498.0092601305805,150,181
Cover_Type6,2574,329,57,1.5611217552796006,250.6604690104723,5681.059680077946,175,239
Cover_Type7,1811,157,62,272.02807817189023,152.7610318735242,6739.08767965599,90,193
Cover_Type1,1633,137,73,753.697082609171,147.37433744594455,2469.8179078453686,62,234
Cover_Type2,2377,318,58,523.7699851344805,141.73879697918892,5823.326089221053,90,110
Cover_Type3,2768,300,48,407.459596903529,-88.0735625512898,3946.431617890252,31,155
Cover_Type4,1391,172,80,36.26128626684658,279.88909566774964,6903.0913052728865,211,137
Cover_Type5,2973,110,88,836.6047501876019,193.3920414187014,1186.7847650386393,23,182
Cover_Type6,1652,321,53,461.39494276442565,1.1266441084444523,1485.8596850151662,42,126
Cover_Type7,1932,336,18,437.32774002314545,-4.632738884538412,1638.907305485569,114,217
Cover_Type1,2771,42,9,787.230503926985,90.86665799841285,3739.3318145649973,70,251
Cover_Type2,1766,291,18,830.620457605226,165.28909588232636,5554.964660975384,112,66
Cover_Type3,1797,124,72,725.9110981251579,38.28973853960633,6085.82985576964,22,90
Cover_Type4,1622,45,41,760.1801884120796,-92.4128376878798,791.5750403020065,184,94
Cover_Type5,2408,312,79,343.99032812728547,298.44298362731934,5496.012003366835,225,114
Cover_Type6,1194,156,40,223.30444893147796,223.04487321525812,6942.807815325679,108,138
Cover_Type7,1038,51,47,346.3055018563755,-17.077957279980183,572.0195946276654,10,246
Cover_Type1,2642,76,50,222.84689135244116,-20.65417068079114,1018.8106180424802,234,76
Cover_Type2,1765,8,50,31.86398716364056,251.4469767920673,6593.847978157923,251,46
Cover_Type3,2145,95,89,696.2716305216309,248.67930402979255,6928.662405961659,191,253
Cover_Type4,1017,126,89,743.1275739874691,19.231372326612473,6178.777703943895,67,253
Cover_Type5,2134,338,36,493.14033654588275,-63.47617292776704,4452.690926258452,53,16
Cover_Type6,1711,1,57,494.3431684533134,219.7879696264863,820.6372818103991,144,151
Cover_Type7,1212,192,16,967.859341125004,29.678850434720516,5199.779536632588,24,54
Cover_Type1,1528,74,13,774.8843101686798,293.71755365282297,538.9583319860976,131,196
Cover_Type2,1394,125,19,736.3647807117086,-72.95822948217392,4271.970879084431,146,195
Cover_Type3,1590,166,48,913.9780454135034,24.947042763233185,3372.1354543508496,245,25
Cover_Type4,1157,338,56,732.5699120375793,298.08212304487824,727.5325798816048,91,4
Cover_Type5,1186,252,29,162.22975393896922,-28.44992345198989,4691.145821841201,238,69
Cover_Type6,2369,35,60,371.15980838635005,135.92691579833627,1279.9766202545725,119,60
Cover_Type7,2586,37,90,33.442080752691254,-1.5756416134536266,5585.051164638484,244,167
Cover_Type1,2905,349,61,75.14723682776093,174.8906078748405,6745.944548689527,9,34
Cover_Type2,1453,123,85,19.10695332963951,121.05971714481711,4054.6607932604384,198,214
Cover_Type3,1189,266,71,429.06623320956714,-52.29680258780718,6588.002515509259,237,255
Cover_Type4,2343,237,81,368.2664123107679,178.7624528631568,5980.584071272053,227,98
Cover_Type5,2540,155,41,523.6431362889707,152.88911378011107,5019.6751600815915,51,74
Cover_Type6,1075,132,13,774.1913463906385,269.471350684762,3913.5775484107435,233,65
Cover_Type7,2062,206,23,33.45867707184516,254.27029496058822,380.1566325481981,246,22
Cover_Type1,1446,284,41,251.23453264520504,163.38707115501165,6787.616281352937,170,171
Cover_Type2,2971,38,27,792.7630487584975,89.91340408101678,3724.961338787107,40,201
Cover_Type3,1613,82,26,815.319741763873,205.67916398867965,3104.962141067721,117,34
Cover_Type4,2798,218,82,842.609140384011,24.55265624448657,94.29665850219317,33,86
Cover_Type5,2034,27,23,30.745286815566942,236.89496228471398,5375.111463255016,46,3
Cover_Type6,2091,226,6,597.7515909203794,-54.0063445456326,4732.468305819202,7,64
Cover_Type7,1047,261,83,411.26869288808666,-27.89715686812997,4288.561663153581,85,195
Cover_Type1,2391,210,31,547.4212299503852,257.3169330134988,5173.0578127668705,62,39
Cover_Type2,1561,22,59,872.9773334467318,-53.102333936840296,1558.2103085017297,55,42
Cover_Type3,2625,72,64,268.80956850317307,169.1960509866476,418.4184068918694,168,140
Cover_Type4,2695,122,52,823.7073668332305,19.13199508562684,4365.628889175132,8,111
Cover_Type5,1637,108,37,744.8755430632737,167.34100850299,710.0582822565921,199,77
Cover_Type6,1118,77,25,794.2203161572106,181.18182616308331,5732.811656252015,219,147
Cover_Type7,2435,191,58,226.2114468619693,36.99550786986947,5763.046662063571,207,228
Cover_Type1,2650,137,66,625.7554553581867,-48.48704840987921,4869.102238638559,244,175
Cover_Type2,2536,327,13,443.7861720826477,60.21570274606347,4881.605942239985,121,54
Cover_Type3,2513,64,70,346.19559938972816,218.3060203678906,1364.762892752653,206,163
Cover_Type4,1310,148,80,522.1440826931503,124.15499165654182,3081.1014656007756,30,223
Cover_Type5,1516,242,80,738.8258935192134,-13.102724403142929,893.7097415365279,169,178
Cover_Type6,2772,154,10,44.272310588974506,0.39933929219841957,2957.608306672424,178,133
Cover_Type7,1250,268,27,435.8754497524351,-18.60215812921524,1990.6545518857893,133,148
Cover_Type1,2060,201,62,865.5070250737481,243.74702349305153,3312.0066249838565,123,180
Cover_Type2,1639,57,47,342.7265872261487,185.45069694519043,4760.1470015235245,47,132
Cover_Type3,2325,79,64,892.2046741563827,60.46069525182247,4526.548837833572,122,85
Cover_Type4,2818,254,87,28.07263955520466,238.5958124883473,6332.360247635748,117,13
Cover_Type5,1949,85,38,658.7511361180805,-9.602625388652086,5670.972168633016,255,179
Cover_Type6,2658,256,6,719.7085513391066,-73.32823099568486,6240.661138121504,147,180
Cover_Type7,2523,138,45,219.52613401110284,295.2808156609535,3582.484335544985,97,66
Cover_Type1,2763,166,65,942.6365245301276,154.08270880579948,2228.271436721785,79,212
Cover_Type2,2410,238,19,763.4381892352831,101.59090384840965,4508.296705024317,239,93
Cover_Type3,1198,172,48,714.3441605379339,99.9011104926467,2865.3570508880075,132,204
Cover_Type4,1731,263,87,26.399005251470953,-7.6110076159238815,1010.8999816484284,14,119
Cover_Type5,1687,210,46,81.9948273578193,28.245667554438114,544.3057048479095,83,161
Cover_Type6,1274,289,44,2.6915594541933388,97.63481440022588,3527.862437899923,242,97
Cover_Type7,2689,218,35,121.54984948202036,-32.11638852953911,5693.642139732139,97,8
Cover_Type1,1879,207,82,815.0551177905872,-97.53405032679439,4872.8826448717155,44,135
Cover_Type2,2512,80,57,227.6219316299539,251.56770972535014,945.5111575890332,248,164
Cover_Type3,1424,199,27,970.6204844100866,22.74379152804613,1156.2659121726174,214,142
Cover_Type4,1204,48,73,170.39575074077584,187.3731916770339,539.6674134898931,188,126
Cover_Type5,1672,115,19,838.2841785028577,-86.07803396880627,4306.45277680899,192,230
Cover_Type6,1910,179,59,443.29646018194035,171.38827182352543,5144.074842259055,225,226
Cover_Type7,2547,44,83,431.5105908336118,-85.11496121063828,128.26749008102342,47,199
Cover_Type1,2147,135,31,260.70740328659303,152.94055379927158,4581.61346022808,159,93
Cover_Type2,1207,6,76,497.60025865607895,160.30804589390755,1412.0964602832682,145,35
Cover_Type3,1995,275,26,948.7675930778496,285.50156773999333,1627.8308058108669,33,68
Cover_Type4,2204,207,11,746.3423667431343,240.9145662561059,4608.441335044103,115,9
Cover_Type5,1281,355,85,861.8420862357598,108.61577410250902,1204.1393715192098,108,139
Cover_Type6,2444,276,87,929.7858603072818,12.450825329869986,6636.708334213356,33,220
Cover_Type7,1024,192,78,144.9448994367849,-40.269537549465895,3371.745715449564,2,102
Cover_Type1,2967,222,54,463.0750549172517,196.94555699825287,1264.7517303607892,130,24
Cover_Type2,2713,101,21,222.29854852100834,-74.07688815146685,538.6820135989692,11,63
Cover_Type3,1884,234,52,912.3849508936983,-82.40528041496873,3918.5292034361046,112,238
Cover_Type4,2151,205,63,403.95664336928166,43.16556192934513,5434.469604782993,120,60
Cover_Type5,1294,82,11,637.9455627258867,206.3339440152049,1547.7257690366823,45,1
Cover_Type6,1907,333,32,253.31684060860425,-54.236473981291056,5265.463429045863,245,168
Cover_Type7,2420,227,80,413.4776405915618,141.12591426819563,3546.4222226927523,29,16
Cover_Type1,2419,55,23,349.6625018911436,153.3346832729876,2755.45341516356,147,209
Cover_Type2,2963,202,21,13.499403146561235,235.02479577437043,5314.209188796813,144,12
Cover_Type3,1610,348,70,858.2860241080634,142.16776518151164,4845.009874137817,129,10
Cover_Type4,1574,326,44,18.555174795910716,101.08839562162757,5126.958012929419,130,132
Cover_Type5,1570,9,45,682.5125741478987,273.08529848232865,3697.7284803332295,240,85
Cover_Type6,2987,238,17,458.8452220526524,225.11827750131488,2059.9924862508196,81,138
Cover_Type7,2325,278,24,655.719828612404,15.833287686109543,2665.076888802927,80,137
Cover_Type1,2669,70,26,770.210684398422,-63.70844105258584,19.23220791411586,35,76
Cover_Type2,1605,326,29,321.2633751509711,11.140780989080667,2514.130789897172,76,201
Cover_Type3,1126,40,39,629.4864673265256,70.61828020960093,3136.0759362778626,119,141
Cover_Type4,2842,267,63,856.7175675116014,83.53460133075714,2222.505593804177,205,38
Cover_Type5,1581,78,56,137.45555316540413,31.456356029957533,1078.714172409149,199,22
Cover_Type6,1043,100,26,971.5382597893476,258.48466949537396,3326.4216926347,232,204
Cover_Type7,1100,207,10,462.9715519142337,-38.847738318145275,1349.2385183386505,95,207
Cover_Type1,1030,82,84,119.20309990202077,-97.30475340038538,2258.383808364393,187,122
Cover_Type2,2623,256,84,316.9134692477528,144.53956671059132,662.5604480043985,173,89
Cover_Type3,1138,57,55,251.79948179749772,225.1611695624888,4435.830244353972,189,66
Cover_Type4,2142,290,58,795.560331463581,-97.85488955676556,5475.5858554225415,93,50
Cover_Type5,2181,196,47,996.5887104726862,156.84688864275813,266.95176745252684,102,52
Cover_Type6,1352,224,71,907.2085786738899,17.622190061956644,3153.9487334352452,238,68
Cover_Type7,1606,248,32,801.6224221994635,-21.514111757278442,621.0994104740676,108,231
Cover_Type1,1632,351,28,754.0128790317103,195.55861996486783,2616.0505851595663,179,209
Cover_Type2,1390,327,43,877.991208182415,130.4056708700955,1819.9947141453158,170,20
Cover_Type3,1715,128,12,169.01123179704882,26.52963176369667,3662.3035013242625,221,180
