category,sepal_length_cm,sepal_width_cm,petal_length_cm,petal_width_cm,species_label,extra_feature1,extra_feature2,extra_feature3
Virginica,6.834086879435927,2.2730925921350718,5.61420985122677,2.4497999945655464,2,2.0674536121077836,6.666099767433479,4.538836857769638
Setosa,5.077259165886789,2.240108126215637,2.504615122335963,2.222421080246568,2,8.671907305484638,7.845673643285409,4.818355533760041
Versicolor,6.7667666266672315,4.220024598762393,3.2279957900755107,0.5459177924320102,2,1.6647454367484897,4.048973879544064,6.658791110385209
Virginica,5.558336545433849,2.0183348493650555,5.615512454765849,0.9270489897578954,1,7.16185131133534,9.354857311816886,8.643278697272763
Setosa,6.5595431387424465,2.1056939007714393,1.9500485620927066,0.7324600180611014,2,6.200629935832694,2.075936707900837,1.8298911768943071
Versicolor,5.084264745470136,3.2800450507551435,5.33284684389364,1.0459670655429363,1,6.085083164740354,9.472401146776974,9.68447574833408
Virginica,5.950849301088601,2.175184327736497,1.032719974615611,0.6129763834178448,2,5.439244914799929,6.569751062430441,5.813823911361396
Setosa,5.536293342057616,3.6334280235692864,2.764571133349091,2.266656815074384,1,2.361398962093517,9.628270456567407,6.178091283189133
Versicolor,6.231654587481171,3.831081124581397,4.142216195422225,0.603714076988399,2,1.1857919392641634,8.720071542076766,6.242317762924358
Virginica,5.733808646537364,3.0748413821682337,2.2354314520489424,1.5126001225784422,1,8.77040383964777,4.90326943481341,1.2525396305136383
Setosa,6.582227847725154,2.6680678866803644,4.898040101630613,1.3391544183716177,1,5.556351400911808,5.758702521212399,5.0675234033260494
Versicolor,4.657714154757559,2.916766600310803,5.418249031226151,1.157787179760635,1,3.008292860351503,1.5207990258932114,4.399169381242245
Virginica,6.050973884575069,4.223298062756658,5.466194241424091,0.6885097345337271,2,4.842817254830152,4.204135750420392,8.602503950707614
Setosa,7.419647464808077,2.9551174316555264,3.5798184499144554,0.7383926011621952,2,3.8538425639271736,3.500790750607848,7.294565324438736
Versicolor,6.258560899831354,3.6422564625740055,1.4236745320027695,2.412161294743419,1,3.434883204754442,6.769586015027016,6.411047030705959
Virginica,5.947107885219157,3.23696724511683,5.948356950422749,0.5901240078732372,2,5.2133601910900325,4.317527203122154,6.513290573144332
Setosa,5.819646908901632,2.0913099626079203,6.886276601278223,0.8985013401135802,1,6.425396105041727,3.4649058512877673,7.3436238241847605
Versicolor,7.300577879138292,2.376074867323041,6.597484828834422,1.0829575559124351,2,5.184733837610111,3.4145285659469664,3.9523782290052623
Virginica,5.693137576989829,2.3477908542379735,2.5844910913147032,0.46143766213208437,1,8.680879367981106,7.491793480003253,9.50416713906452
Setosa,5.5195206483826045,2.4805375838652255,2.9253313690656797,2.2101724525913595,1,7.148344720946625,6.222403857158497,4.453619756037369
Versicolor,6.677852629125118,2.8923777833580973,5.107598339626565,1.0493025371804834,2,6.796159378485754,5.59375827992335,9.411093855509534
Virginica,6.199235400184989,3.151298643089831,4.136854735994712,1.2208060041069986,2,3.1016615389380604,8.644498113309965,6.10777604021132
Setosa,4.3637952819466586,4.214712161384523,3.438535329862498,1.862687047198415,1,3.7526221878360957,5.814377301372588,6.90265923878178
Versicolor,4.954922074638307,2.667867891676724,6.711053582001478,0.4450019190087915,1,3.6567682980094105,2.4318903528619558,6.218979730270803
Virginica,7.663675269298256,2.979495324753225,2.941923485021107,2.0768347730860115,2,2.926531349075958,7.707806050544605,4.286274835001677
Setosa,7.249819001369179,3.101217359490693,4.86248607649468,1.487091063708067,2,7.395553454756737,9.844431799603626,5.688995337113738
Versicolor,7.667603182513267,2.104028820618987,3.9562656389083717,1.632660976983607,2,3.928800584981218,4.008974402444437,9.741363649722189
Virginica,4.623182610515505,2.65980450026691,4.28444560437929,2.1341797849163413,2,7.523831062717363,4.052573192398995,9.725537883117795
Setosa,7.072294357419015,3.042190126515925,6.526471838657745,2.492780626565218,1,8.439709703205153,7.030204848852009,6.847367549315095
Versicolor,6.929139881767332,2.4553713660687206,6.200842706440017,0.7882287112995982,1,8.936522046104074,9.64376149396412,1.8227587996516377
Virginica,4.632146116346121,4.2062019413337115,2.4449131570523606,1.0977686498314143,2,2.4990622501354665,9.23532886011526,6.680778447538614
Setosa,4.404154978878796,4.239363925904036,4.4405068204039715,2.29989117346704,1,5.9543497890699655,9.710737514542416,9.30234716529958
Versicolor,6.875754664558917,3.4435378467664126,3.469350371602923,1.0627504844218492,2,6.530203874921426,8.751568332780153,4.0168118549045175
Virginica,4.697325864899903,4.051928942091763,1.063436754164286,1.100602369569242,1,2.532014491269365,9.760827719699591,6.659722737967968
Setosa,6.846573521289974,2.1574676716700196,6.381350863701664,2.1239575130864976,2,1.0709937601350248,9.297126197256148,1.4472290920093656
Versicolor,7.767451223544777,3.3402069263160232,1.367112536286004,0.645081984438002,1,3.641249908367172,4.809421694837511,8.216091196751222
Virginica,4.594604463037103,2.2366442650556566,2.0450997502077373,0.59852427970618,2,6.401432113954797,4.150187837192789,3.15717200236395
Setosa,5.976045234967023,4.047752450406552,2.8594122056849303,0.6910020744428038,2,3.3972095486242324,9.253929403377697,8.001356149790809
Versicolor,4.654428650718182,2.104162920452654,6.650841682497412,1.5060088694095612,1,6.323535376694053,8.861951105529442,7.985187942627817
Virginica,4.318419837392867,3.5887003196403384,2.948386105755344,1.5217895958572627,2,3.857383199268952,4.6047726611141115,3.361733816098422
Setosa,7.697559098619968,4.225556160323322,4.719981752918102,2.474665621109307,2,8.716327515663579,2.3412800496444106,3.258660733466968
Versicolor,6.5000343260355296,4.2561710571870215,3.399052749853581,2.1883438544347884,1,3.0578608226496726,5.662270852131769,4.980149346636608
Virginica,5.039436754025519,3.0519760029390457,2.9633765566395596,2.4422239415347575,1,6.514120096573606,5.684259073575959,6.502194039756432
Setosa,7.002627087943257,3.486252188496292,1.7491582731017843,1.7039268827065825,2,5.107106712646782,2.9314923628699034,1.0384954242035747
Versicolor,5.744081671349704,4.314814989082516,1.101346595119685,0.9595392078161239,1,8.089049378875643,6.975238037761301,5.441216847626492
Virginica,4.95024423757568,3.8528091304004195,5.009386908868328,2.2970773495733736,2,5.038326732581481,1.4174575903452933,4.88057572953403
Setosa,5.101380599290133,2.7383243704214695,4.697125875903294,2.0138797741383314,1,7.176403560908511,7.420689170947298,1.559202714357525
Versicolor,6.239917004946619,3.97848982680589,1.7115097169065847,0.9176370948553085,2,5.058981868904084,9.513764692703262,3.146089590387419
Virginica,4.914934270177037,2.598326672054827,3.9923480292083697,1.7464932285249233,2,9.453963007079437,3.8766138269566,3.02914803288877
Setosa,7.485127484146506,2.9800491685047747,1.3202350006904453,1.3888444939628244,2,7.628890895284712,4.856091693742201,2.5430500840302557
Versicolor,6.497513936366886,2.5716590497642757,3.1933697918662802,1.7674578581005336,1,1.5313250492326915,2.490429130848497,3.5220207618549466
Virginica,5.50124588329345,2.7143396014347676,3.512406139704399,1.411845606379211,2,5.398168218554929,5.961835976922885,9.607828537002206
Setosa,6.647120675351471,4.047085296176374,6.08486393946223,2.325428229011595,2,7.342107317876071,4.496666077990085,5.986220416845754
Versicolor,7.420210132747888,3.836131897941232,5.732863470539451,0.9977400371804833,1,2.6650113495998085,1.3415654627606273,4.880582541925833
Virginica,6.029924789164215,3.632288489863277,2.904163348604925,0.834499249793589,2,7.979758059838787,9.01053846301511,5.387130155228078
Setosa,5.868902790732681,3.94432241730392,1.225643436377868,2.277321446314454,2,1.0150385193992406,5.302208454813808,4.91678253794089
Versicolor,4.401838409435004,2.676217319443822,3.6892343860585246,2.4640119249001144,1,6.463475386612117,3.232306273886934,1.8998499941080809
Virginica,7.0819123943336315,3.1511381352320313,4.498548679263331,2.1311922505497933,2,6.695636846125126,3.5451288160402328,8.551990968640894
Setosa,4.55411765538156,3.6834756677970293,3.0758452007547024,0.7540308849886059,1,2.826340901432559,3.8635059574153274,8.48044757777825
Versicolor,6.775208909716458,2.8889631072059276,1.0877629237482325,0.35761575158685444,2,3.6509478562511504,4.038843054557219,5.405018504941836
Virginica,5.5852268592454495,2.879755724593997,5.78829343514517,2.0931136287748813,2,4.140251725912094,3.9328544589225203,7.166062913835049
Setosa,6.918096314463765,2.4612794198095798,5.298033828684129,1.9680261839181186,1,6.774300242541358,5.880085703684017,7.116060194792226
Versicolor,5.135316398087889,2.945645143464208,4.008654352207668,2.1750059532001615,1,4.63790143141523,9.487698090728372,5.785081124864519
Virginica,6.921851665247232,2.449926372244954,6.097902193921619,1.6025595750659705,2,8.086927868891507,6.940154825570062,1.3203009474091232
Setosa,4.315602254774421,3.811206055805087,1.3253125216579065,2.357945636846125,2,7.192557277856395,4.594084672164172,1.4973793744575232
Versicolor,4.6223284987732765,4.100403855182231,5.291532709985041,1.3668287239968777,2,7.540037392871454,6.441156654153019,8.645778633421287
Virginica,4.669884663913399,2.6829467784613374,6.602306973328814,2.367712271772325,2,7.350557403638959,4.565948037663475,4.763507295167074
Setosa,6.125491608865559,2.44725471381098,5.31735198518727,0.5168407540768385,2,1.1352670800406486,7.407292056595907,2.1655725163873285
Versicolor,7.708809164166451,2.5067299991846084,6.236733057489619,2.2200178399682047,1,9.196261752396822,2.711900426307693,2.1604380537755787
Virginica,5.267850010003895,3.8749426415190102,5.610269869910553,1.445160479657352,1,3.054334868211299,1.1380713505204767,1.2603681541513652
Setosa,7.26146670691669,2.5761948412284257,6.800170355197043,0.5139927856624127,1,1.2030633452814072,5.776412589941174,9.16174044413492
Versicolor,7.609090718254447,3.5692405389621857,1.8087211498059332,2.108685625717044,2,5.7310786307789385,1.7456888218875974,5.0551400382537395
Virginica,6.268393144663423,4.379289352707565,2.1715795105556026,2.025677675567567,2,2.728878589347005,4.3271508978214115,3.856553122634068
Setosa,5.3433064730837945,2.758040312677622,4.276146290730685,2.2417668608948587,2,9.62513349368237,1.6122274782974273,3.9068442524876446
Versicolor,7.4937215718440715,3.5127654720097783,3.296580452262424,1.3177078779786826,1,5.458706298377365,3.6441486093681306,1.878629112849012
Virginica,4.761055327113718,2.1520978193730116,4.825217281258665,1.5048047134652733,1,2.758072376716882,1.923668617848307,6.983596570091322
Setosa,6.323373333271594,3.505130412057042,1.0381307993549853,0.24104047585278748,2,6.612038822146133,7.993122876621783,5.70886188512668
Versicolor,5.057222342863679,4.3745605098083615,4.406308690155857,1.4098559275269509,2,6.577672141138464,9.702401757938787,5.247655391227454
Virginica,5.740170946903527,3.824089676886797,6.425585256097839,1.3959762211889029,1,3.946902935160324,6.418139153858647,8.03326177620329
Setosa,6.453927218448371,3.524637005105615,4.707652117894032,0.7248591931536793,2,8.071900051087141,6.119124359684065,2.9896536010783166
Versicolor,7.208712727483363,3.8479628419503573,1.358480916172266,0.5319669008255005,1,2.9309087560977787,1.063076809514314,6.843554210849106
Virginica,7.4688487712293865,4.05626686476171,5.0272495345911015,2.0216321466490625,1,1.3944033144507557,6.09200711757876,9.41683935886249
Setosa,4.8715477783232926,2.47386072576046,3.4265745252603668,1.0927288623526692,1,2.917052988195792,2.4408337681088597,8.354437194997445
Versicolor,5.07303015878424,3.8137336187064648,3.483071711147204,0.5586218474432826,2,4.05647835880518,9.833566242130473,1.5005613858811557
Virginica,5.083933452423662,3.7193648956716063,6.487449894868769,2.453207977488637,2,5.848939787829295,2.6527300509624183,2.0738579330500215
Setosa,7.007824981864542,3.0662140322849156,4.143008651817217,1.0981413030996918,2,6.945477788802236,9.136571313487366,1.3712494049686939
Versicolor,6.708418442681432,2.495035400800407,3.0593780599767344,2.1941345503553746,2,3.4208658463321626,2.053512644255534,5.831643447745591
Virginica,6.221371692977845,3.1875821763649586,2.0497269212268296,0.4005860408768058,2,1.2865254126954824,3.330601837253198,8.014258878538385
Setosa,5.851486438978464,3.417656112276018,1.0809446189086884,2.3643465515226127,1,9.672468864824623,3.280394061235711,3.1318137885537
Versicolor,6.153177283983678,2.2639078959822654,4.0223510846495625,0.624190685339272,1,8.088285045698285,5.025850967504084,9.832081413129345
Virginica,6.5142592580989005,3.788060355000198,6.81113496159669,2.3191994300112126,1,6.737468774896115,6.523856666171923,4.184182757744566
Setosa,5.416778459399938,3.8718016495928174,3.4993113121250645,0.7543213570490479,1,9.442913628183305,8.799462908878922,2.222802330274135
Versicolor,5.353625291585923,3.743364154174924,1.255733791878447,1.6030688527971506,2,4.431324698263779,1.282920025056228,9.000801843125373
Virginica,6.664252053294331,4.191230158507825,2.6745923107024283,1.0470640376210212,2,9.481517788721249,6.688556822249666,6.84864205121994
Setosa,6.099761053733528,3.7268759252503516,1.7031771789304913,0.4941279020160436,2,3.6776587038766593,7.9642456255387515,9.920682588825002
Versicolor,7.149069702066481,3.7775118030607704,6.627123206551187,2.4449796441942455,1,6.188493991969153,3.554791559930891,2.551354232477024
Virginica,6.874272940214723,2.8784236021339895,3.948386104870588,2.0923329534009096,1,2.364957207813859,1.2338876915164292,6.94408662756905
Setosa,5.268381966650486,3.854511482082308,2.948888134327717,1.177667516283691,1,9.897629607934505,3.7851106016896665,4.1136911197099835
Versicolor,5.721995498146862,2.4163104478269815,5.878026612615213,1.4864331172779204,1,9.274967651348561,1.50593975558877,4.6112079615704715
Virginica,5.849221029318869,4.0803901206702,2.2721268535824493,0.5151608016341924,1,1.3958491005469114,1.8341738453600556,9.373305457411334
Setosa,4.339875392243266,2.7423047211021188,2.1807174877729265,1.2609453843906522,1,6.695953133050352,1.9969447366893291,6.975103353150189
Versicolor,5.300380086526275,3.491369119100273,1.6568493915256113,1.0309375582262874,1,9.527300464687869,4.174329130677506,2.0253774493467063
Virginica,6.3351202621124685,4.155704625882208,5.6816162023227665,1.1394892308861018,2,6.448792934650555,5.653973754961044,6.7207265435718
Setosa,6.360552660375834,2.1876084892079235,1.5416118968511001,0.1783095682039857,2,5.692606468452141,1.5192541929427534,2.647671465529129
Versicolor,6.60046487832442,2.882903484068811,3.5843843195354568,0.18116833306849003,1,6.132070787483826,4.834243137855083,2.3157294543925673
Virginica,6.562252101954073,2.9581311706453564,4.892855381174013,0.288894778303802,2,5.0576793840155005,7.015268502756953,7.094974614214152
Setosa,6.92590179918334,4.125962519273163,2.469177536200732,0.4643491642549634,1,1.1334526054561138,2.0767004291992635,2.188019779045135
Versicolor,7.644744289200753,3.6258587386459116,6.357904061814771,0.27050312254577874,2,6.520387987373397,6.87256915983744,4.854464058065787
Virginica,7.564405200723559,2.7390327909961343,2.134714746824466,1.1022084875032305,1,7.968664066167548,2.3872373688500375,1.0425431143958122
Setosa,6.603219029214234,3.8509556652978065,5.416246865061112,0.1202126068994403,1,5.973518650513142,6.755886244820431,4.010194095084444
Versicolor,6.897828057873994,2.813374089635909,4.728239840432071,1.2881340732797981,1,8.656625027768314,9.597722918493673,5.220885226968676
Virginica,5.69124952480197,2.771583066508174,2.339815279026516,1.9328226488083602,1,8.622076614527032,3.945759624708444,8.414286009967327
Setosa,6.213064149022102,3.0220623187720776,1.3289938488509505,0.27221770621836183,2,1.6939532889518887,5.840554313967004,4.499167101690546
Versicolor,5.059448706265539,4.173208576627076,4.558866191632115,0.6366479827091097,1,5.906793056055903,9.842398226261139,7.527278744848445
Virginica,6.626571055036038,3.6770550092682246,3.012353410641663,0.39822107013314967,1,4.27929826057516,3.069907912053168,7.587087743682787
Setosa,4.603487723041326,3.306984329968691,6.870488894288428,0.8258075565099716,1,9.481156734051183,4.141975261038169,9.938279267167673
Versicolor,5.969704531412572,4.281327079795301,6.46640214053914,1.3748833741992712,2,6.479236250044778,6.20713536767289,3.315992299467325
Virginica,4.455460122879594,3.796737397834659,3.3607163734268397,0.5740504719316959,1,1.8650174071080983,8.393275931477547,2.862101029837504
Setosa,6.73336398145184,2.0067717479541898,5.24590382995084,0.1029365684837103,1,4.278234833851457,7.065348597243428,8.272887802449986
Versicolor,7.6995807633735245,3.653562782146037,6.3359171934193,2.0718169551342727,1,4.275641242507845,5.9358722942415625,9.25142253539525
Virginica,7.109922972973436,3.2518665328621865,1.7885412762872877,2.4295629186555745,2,2.0409950639586896,5.838488740613684,3.2132675205357373
Setosa,7.22833538223058,2.202265227586031,6.685954481805675,1.2207720786333085,2,1.7819493834394962,6.078817268833518,5.827663847943768
Versicolor,7.784455614816398,3.2654528927057984,2.239565114188008,2.487452611140907,2,9.321838428266346,6.728934354614466,7.169582535745576
Virginica,4.641257773153484,2.081525913439691,2.888826682535,1.5180851025506854,1,5.422222941648215,8.846582469064742,8.966000359272584
Setosa,5.883062878716737,4.106516539119184,5.5932028092676775,0.8471202921122312,1,1.8550561983138323,3.8001605204772204,6.955186314648017
Versicolor,7.214648768678307,2.0369157187640665,2.0762004942400383,2.323970132693648,2,1.679514561779797,5.941011186689138,9.262283107731491
Virginica,7.172257894370706,2.7617048885673285,4.140860715392046,1.6179081982001662,1,8.527381602441892,2.548519852105528,4.205319838831201
Setosa,4.314260641485452,2.449885623343289,4.227715625660494,1.4206447741016746,1,8.851796155329794,7.994143723277375,3.9267975594848394
Versicolor,6.327461847942322,3.599889839068055,2.3002851978177206,2.102109785750508,1,9.183151973877102,2.328542750328779,2.9280360327102244
Virginica,7.498145799338818,3.635133434087038,2.8195350424852226,0.9009732672944665,2,8.069282579701394,6.656039712950587,9.639755941694602
Setosa,4.339704916067421,3.48573283739388,2.496728273341432,1.9016710637137293,2,9.36054091481492,2.9526935110334307,5.687257869169116
Versicolor,5.137468961346895,2.4798761885613203,2.383252505981363,0.5827939424663782,2,9.239246257813647,2.2547782242763788,4.903942359145731
Virginica,5.986535448301583,2.7799167536199096,1.7454468632349744,1.6364858254790307,2,6.79520799475722,1.6179334609769285,9.682408270193264
Setosa,6.411605504900217,3.1188847824931147,2.543176994496025,2.103496708534658,2,4.461600476177409,7.699549039825797,7.957756708143279
Versicolor,5.7625493702478705,2.997800637409091,2.286319731036201,0.17571047469973566,1,6.987877853447571,6.829892081674188,4.323955544503406
Virginica,4.94127955827862,2.921116597391665,4.767237216955982,1.262104582041502,1,4.337172898463905,5.761601987062022,9.900502272648737
Setosa,5.49232578901574,3.87055858373642,2.602366934786551,0.5230249183252453,1,2.283184609375894,3.3480650358833373,2.704939787974581
Versicolor,4.837479989696294,3.3266797007992865,3.2007695842534303,2.4296214930713176,2,7.663429860025644,2.2268840111792088,5.949737104121596
Virginica,4.669515740312636,3.7000422155484562,2.4082608952187003,1.151920135319233,2,9.919450784334913,2.3737989380024374,2.030837844358757
Setosa,6.6894226771779355,2.3657281482592225,2.866661726194434,0.2460989136248827,2,1.9082675497047603,4.5507661395240575,5.486153397709131
Versicolor,7.597814383823424,2.3564987944439055,6.640294826752506,1.2560845773667098,2,4.543854910414666,6.027453328715637,3.6017758822999895
Virginica,6.602746605034918,4.123579632490873,6.184187342552469,1.8124862851575017,2,2.5696911229752004,6.650013382313773,1.3215059989597648
Setosa,6.673166242521257,4.046433902718126,1.09023564287927,1.3488238327205182,2,2.6137951174750924,2.779230133863166,6.3741468691732734
Versicolor,6.195903603732586,2.5430971117690206,5.2040084131760524,0.6617164200171828,1,8.19560550688766,1.6306118229404092,7.24643019400537
Virginica,6.9966845490969725,3.927768753655255,3.209341886593029,1.8835114693269135,2,8.626319812610745,4.806394289713353,1.6540330271236598
Setosa,6.689743646234274,3.939453955367208,3.284758649696596,2.034267532080412,2,4.995848642894998,2.2612633740063757,4.153445019619539
Versicolor,5.6355176697485145,2.1629097647964954,5.593000022182242,0.6832610834389925,2,4.214470609789714,2.760762129444629,8.447668458567932
Virginica,7.403447038028389,4.307295840792358,4.4732705693691965,2.441768543794751,1,7.642667297041044,5.8565735830925405,5.457942229229957
Setosa,5.678919581789524,3.1858386158943177,4.648045617947355,1.5998970003798605,2,4.632358143571764,5.631629067938775,2.276402482530102
Versicolor,6.34536506421864,2.604812921769917,6.647348119597883,1.8167835678905249,1,6.660042354604229,6.932770054554567,1.2343252645805478
Virginica,7.837393401842565,3.611725333891809,4.673676259303466,1.9621348716318607,1,8.136654188390821,1.074023799272254,8.236748665338382
Setosa,7.289910318143666,3.25152486525476,3.4615234310738745,0.6892488233745098,1,8.54575601243414,2.9895225227810442,1.4356727798003703
Versicolor,5.745050702337176,2.7246250392869116,1.4495102586457507,0.3215860592201352,1,5.189681853167713,4.541029037674889,7.624489530688152
Virginica,5.5433139897882935,3.6232934158295396,2.5796485652215777,0.269755825586617,2,9.13419710798189,8.999780979705974,5.729754378087819
Setosa,5.953931464347988,3.6409314725548034,3.711252816603519,0.44966753385961056,1,7.184496206697077,8.535121108172461,5.052566951140761
Versicolor,5.497388033568859,3.041439180634916,1.2384542018640787,1.1890880465507507,2,3.5975684749428183,5.827834151452407,3.9300770985428244
Virginica,6.410998353362084,2.336362867988646,4.983040416915902,2.28489446900785,1,5.939433951396495,9.628352806670591,8.858245883136988
Setosa,6.406789545807987,3.308222314156592,6.274064233852551,0.968251178599894,2,7.657889520516619,6.6327807530760765,3.419867006363347
Versicolor,4.866931368876249,4.074751911684871,6.069399440917187,0.7622920513153075,1,7.93037839489989,2.2195269423536956,3.939017431344837
Virginica,5.048720156867057,3.781631341390312,5.285505469981581,1.7511596692726017,2,3.911493486724794,4.4257267457433045,3.772082850569859
Setosa,6.802549785189331,2.662416073307395,5.206223846389912,2.3742217265069483,1,9.26041504344903,7.865618985379115,8.21660579321906
Versicolor,5.063936323579401,3.1090043023228646,5.592408499750309,1.5543156035244465,2,6.777218808652833,5.646004815585911,7.9464906884822994
Virginica,7.52473610136658,3.6468244500458242,2.3485030120704327,1.7222255021333694,2,5.8018634133040905,5.720004965318367,1.8662110320292413
Setosa,6.176308691408485,2.093306936509907,3.1314575337572026,2.1720277328044175,1,7.28578609181568,6.531864667311311,8.026499916799366
Versicolor,7.660338416043669,4.0556180395185955,6.460516799706966,2.21006525028497,1,6.303159871138632,4.480489369481802,9.54236797709018
Virginica,5.772349363192916,2.790546447969973,2.816223547141999,0.9105969997122884,1,6.041079570772126,1.4234591461718082,4.433939896058291
Setosa,5.375965239480138,2.576340651698411,3.519008285854943,0.3147345133125782,2,5.9330012975260615,7.363477920880541,8.565267280908301
Versicolor,7.761041130404919,2.8068374138325454,6.754953279066831,0.8900005435571074,2,8.577412880724296,2.508602741872892,9.61630962532945
Virginica,6.534577163215727,4.071089440211654,4.316314313095063,2.130554859340191,1,1.9646534568164498,9.093538612127304,7.006999537348747
Setosa,6.133605547621846,2.082503754645586,2.515958482772112,0.941615442186594,1,5.19586301012896,1.3995926973875612,6.198343828320503
Versicolor,4.89318475695327,3.8105184899643065,2.7930596987716854,1.9818260934203864,2,1.6142541826702654,9.198214499047026,9.735551200108603
Virginica,7.202505008690059,2.2004208166152237,3.1862147215288132,2.1504265412688257,2,9.623457567766309,2.283725183457136,7.317719489568844
Setosa,5.71087218541652,2.315029205009341,3.5504266322590414,0.794928484968841,1,2.3126272743102163,2.9187875979114324,6.863602122291923
Versicolor,7.862955227587372,2.0901135057210922,3.660725407442078,2.0953194830566644,2,6.057559970300645,7.935011749621481,4.520584808895364
Virginica,4.831398050580174,4.065855489857495,4.773113572411239,1.308622438646853,2,5.760932993842289,3.0172316026873887,8.423419002909213
Setosa,6.76258402094245,2.238554335385561,6.497051310655661,1.779275524057448,2,5.542609128169715,3.519756828667596,2.2263305771630257
Versicolor,7.056196867115796,3.60255498085171,4.855423228186556,1.0094346858561039,2,3.6647403282113373,6.245558116585016,4.152750285575166
Virginica,6.635564289800823,4.304541788250209,5.421176897268743,2.1651553617790342,1,7.241618985775858,9.16251706937328,4.251639767549932
Setosa,5.507641442213208,2.4921165907755496,2.3851235194364566,1.8406994896009565,1,8.36777962371707,6.307157100178301,3.0935675960499793
Versicolor,7.371212685108185,3.032250989228487,2.549842402315699,1.908347262442112,1,2.19101009843871,6.63882295275107,4.540772823849693
Virginica,5.630773557815701,2.1297276647761465,4.142420992231928,0.8713543031364679,1,4.192312675761059,7.796941832406446,2.9858062132261693
Setosa,6.818708790279925,2.6239199813455345,5.677567767328583,1.4589174944907428,1,8.996817715000361,3.0199588141404092,3.4426927203312516
Versicolor,5.706558699626475,4.142960985377432,4.75648443934042,1.814435477182269,2,7.870458698365837,8.10455756355077,9.191915607778355
Virginica,6.290292263962328,4.213156534358859,3.1170415988890454,0.9806769516319036,1,7.892660136567429,5.485410446766764,9.320491424994543
Setosa,6.323185991030186,3.611375666595996,2.5444567588856444,0.8108968738466501,1,2.0342416849453,8.324183442629874,7.063952040160075
Versicolor,6.858153608348221,3.4998513475060467,3.7453390328213576,0.7682394821196794,2,7.771867796545848,9.189835374476388,7.965747352456674
Virginica,5.90229683695361,4.361426999606192,5.658964459993877,0.12220026962459088,1,9.110904656117782,6.717268222710118,8.217950040940195
Setosa,5.391988768707961,3.990679625794292,3.433635218231939,1.7281659742817284,2,8.188967599067837,8.79134939215146,1.0759787084534764
Versicolor,6.969514832925052,3.6228874059394007,2.4596388504607605,1.131967344507575,2,9.506079566664994,9.955128273461014,7.54844697099179
Virginica,6.989770230837166,3.8019170060753824,5.168027418479324,1.0004914678633212,2,5.824781845789403,6.12785817286931,8.553557347273454
Setosa,5.837874200567603,2.1012248242273928,4.633669917401858,2.4711811365559697,2,3.273797195404768,1.23478570766747,1.7114509309176356
Versicolor,7.088795002177358,4.105594653263688,4.558690070826561,0.320373060926795,1,9.546849824720994,2.1962041438091546,6.841093336464837
Virginica,6.236950395442546,2.6778351943939924,1.2372539321659133,1.0630385246127845,2,9.66755070979707,5.625703999074176,9.01767524285242
Setosa,4.801754868309945,3.4334079004824165,3.3427061394322664,1.7023675872012973,2,3.0708815245889127,6.307456642156467,5.233595163561404
Versicolor,4.552654002420604,3.3159117799252273,1.080145958880894,2.407261822000146,1,7.519018660066649,5.521171576809138,2.519115125760436
Virginica,7.39319019028917,2.9475237201899294,2.8283506272360683,1.4342379400506615,2,3.5094776565674692,6.838015474379063,1.1785901074763387
Setosa,6.287532161083073,3.004669638350606,4.431900388468057,0.4770753687247634,1,8.808744571637362,8.992478412110358,2.434116917429492
Versicolor,6.165171619784087,3.8540112417191272,3.722328394674696,0.8614509968087076,2,3.440298911649734,5.2859150492586195,7.862900092964992
Virginica,4.599961271136999,3.3302545143291358,5.012037838203833,1.8335574001073838,1,7.357303611934185,2.973818543134257,9.009293982991949
Setosa,5.933948325738311,4.18775436822325,5.940647491533309,0.6642704188823699,1,1.8396278764121234,9.024542221799493,3.9270034106448293
Versicolor,6.418651874177158,4.1709782488644125,5.691616322402843,1.5379081001505257,2,2.4472101060673594,9.204474764410406,7.379058858379722
Virginica,7.872193622961641,3.661360252648592,3.437546165008098,0.751931158453226,2,6.332132990239188,8.590321621391922,6.141470215981826
Setosa,6.719213271141053,3.2840572895482185,4.033512183837592,0.10215011071413756,1,3.3090179169084877,1.7605030562262982,6.504229892976582
Versicolor,6.052452604006976,3.865657280944288,3.585535478056409,0.12950478866696358,1,9.069474159739912,6.167609002906829,7.312478017294779
Virginica,7.071570092253387,2.02718641795218,6.5504079307895156,0.542080395668745,2,1.3154271075036377,9.085644213017076,7.950998082058504
Setosa,6.516984386648983,3.9225245030596856,3.813318299571984,0.5284122938290239,2,7.83209377201274,4.000011205906048,6.6853262251242995
Versicolor,7.4321590721607205,3.792952113039792,5.197763201198541,2.3659761348739266,2,3.0125136997085065,8.160834166454151,5.95031438046135
Virginica,4.417471978161484,3.448343891464174,2.940235460875556,1.9562421573325992,1,1.378522428451106,6.148041244596243,9.072539549553767
Setosa,4.439548599347472,3.343046244606376,2.7612336173653604,2.1521080432459714,2,9.763617856195197,4.286002150736749,2.2810659408569336
Versicolor,6.929034508671611,4.341056062467397,4.086161473067477,2.099081201292574,1,5.415417131735012,8.41429501422681,3.392653808230534
Virginica,4.762586331181228,2.894711433723569,6.55744010435883,0.6440994130447506,2,1.1697384279686958,5.15797159424983,4.954027688130736
Setosa,4.785514511819929,3.220660168118775,4.477626739442348,0.20476047024130822,1,1.920021987054497,5.0973074736539274,4.369803542736918
